A_re,0.431047256644,0.504144937224,0.562821080032,0.610131428782,0.647677290181,0.676405984632,0.696936088382,0.709712062101,0.715085986331,0.713364121835,0.704834861264,0.689786085769,0.668516107031,0.641340513617,0.608596276099,0.570643938535,0.527868423089,0.480678796331,0.429507236787,0.374807374798,0.317052131807,0.256731157250,0.194347942021,0.130416674304,0.065458894562
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000
B_im,-0.431047256644,-0.504144937224,-0.562821080032,-0.610131428782,-0.647677290181,-0.676405984632,-0.696936088382,-0.709712062101,-0.715085986331,-0.713364121835,-0.704834861264,-0.689786085769,-0.668516107031,-0.641340513617,-0.608596276099,-0.570643938535,-0.527868423089,-0.480678796331,-0.429507236787,-0.374807374798,-0.317052131807,-0.256731157250,-0.194347942021,-0.130416674304,-0.065458894562
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.996158953283
