A_re,0.142200837287,0.168044856822,0.190228539276,0.209868704826,0.227582088421,0.243749959154,0.258626222880,0.272389148672,0.285168951032,0.297063714366,0.308149165926,0.318484971689,0.328118955807,0.337090022955,0.345430239307,0.353166350058,0.360320909091,0.366913135211,0.372959571504,0.378474600312,0.383470850509,0.387959523265,0.391950655249,0.395453333251,0.398475870619,0.401025953401,0.403110762187,0.404737074322,0.405911350091,0.406639805754,0.406928475672,0.406783265358,0.406209996901,0.405214447954,0.403802385249,0.401979593446,0.399751899960,0.397125196328,0.394105456557,0.390698752851,0.386911269032,0.382749311937,0.378219321012,0.373327876322,0.368081705128,0.362487687200,0.356552858973,0.350284416677,0.343689718524,0.336776286049,0.329551804666,0.322024123527,0.314201254713,0.306091371839,0.297702808105,0.289044053832,0.280123753532,0.270950702540,0.261533843236,0.251882260894,0.242005179179,0.231911955320,0.221612074971,0.211115146796,0.200430896784,0.189569162325,0.178539886050,0.167353109460,0.156018966360,0.144547676106,0.132949536687,0.121234917644,0.109414252856,0.097498033184,0.085496799000,0.073421132614,0.061281650594,0.049088996003,0.036853830566,0.024586826767,0.012298659886
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.142200837287,-0.168044856822,-0.190228539276,-0.209868704826,-0.227582088421,-0.243749959154,-0.258626222880,-0.272389148672,-0.285168951032,-0.297063714366,-0.308149165926,-0.318484971689,-0.328118955807,-0.337090022955,-0.345430239307,-0.353166350058,-0.360320909091,-0.366913135211,-0.372959571504,-0.378474600312,-0.383470850509,-0.387959523265,-0.391950655249,-0.395453333251,-0.398475870619,-0.401025953401,-0.403110762187,-0.404737074322,-0.405911350091,-0.406639805754,-0.406928475672,-0.406783265358,-0.406209996901,-0.405214447954,-0.403802385249,-0.401979593446,-0.399751899960,-0.397125196328,-0.394105456557,-0.390698752851,-0.386911269032,-0.382749311937,-0.378219321012,-0.373327876322,-0.368081705128,-0.362487687200,-0.356552858973,-0.350284416677,-0.343689718524,-0.336776286049,-0.329551804666,-0.322024123527,-0.314201254713,-0.306091371839,-0.297702808105,-0.289044053832,-0.280123753532,-0.270950702540,-0.261533843236,-0.251882260894,-0.242005179179,-0.231911955320,-0.221612074971,-0.211115146796,-0.200430896784,-0.189569162325,-0.178539886050,-0.167353109460,-0.156018966360,-0.144547676106,-0.132949536687,-0.121234917644,-0.109414252856,-0.097498033184,-0.085496799000,-0.073421132614,-0.061281650594,-0.049088996003,-0.036853830566,-0.024586826767,-0.012298659886
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.999585066767
