A_re,0.550669646133,0.639242040274,0.706413069936,0.755876847080,0.789562030399,0.808654232752,0.814009464244,0.806348755224,0.786358863405,0.754747180960,0.712271950709,0.659758012603,0.598103441652,0.528280091313,0.451329849651,0.368357763323,0.280522817074,0.189026942277,0.095102699441
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.550669646133,-0.639242040274,-0.706413069936,-0.755876847080,-0.789562030399,-0.808654232752,-0.814009464244,-0.806348755224,-0.786358863405,-0.754747180960,-0.712271950709,-0.659758012603,-0.598103441652,-0.528280091313,-0.451329849651,-0.368357763323,-0.280522817074,-0.189026942277,-0.095102699441
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.993697663643
