A_re,0.206453750399,0.243637776775,0.275290757396,0.303009604889,0.327667795120,0.349799348587,0.369755551688,0.387779871608,0.404047860503,0.418690168070,0.431806647917,0.443475433880,0.453759014844,0.462708435863,0.470366284579,0.476768864444,0.481947808181,0.485931296467,0.488744992143,0.490412765435,0.490957262953,0.490400358048,0.488763509729,0.486068050152,0.482335415593,0.477587332179,0.471845964984,0.465134037135,0.457474924138,0.448892727499,0.439412330922,0.429059441683,0.417860619299,0.405843293250,0.393035771143,0.379467238536,0.365167751406,0.350168222089,0.334500399433,0.318196843756,0.301290897167,0.283816649694,0.265808901655,0.247303122630,0.228335407367,0.208942428922,0.189161389315,0.169029967947,0.148586268024,0.127868761194,0.106916230626,0.085767712708,0.064462437561,0.043039768549,0.021539140958
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.206453750399,-0.243637776775,-0.275290757396,-0.303009604889,-0.327667795120,-0.349799348587,-0.369755551688,-0.387779871608,-0.404047860503,-0.418690168070,-0.431806647917,-0.443475433880,-0.453759014844,-0.462708435863,-0.470366284579,-0.476768864444,-0.481947808181,-0.485931296467,-0.488744992143,-0.490412765435,-0.490957262953,-0.490400358048,-0.488763509729,-0.486068050152,-0.482335415593,-0.477587332179,-0.471845964984,-0.465134037135,-0.457474924138,-0.448892727499,-0.439412330922,-0.429059441683,-0.417860619299,-0.405843293250,-0.393035771143,-0.379467238536,-0.365167751406,-0.350168222089,-0.334500399433,-0.318196843756,-0.301290897167,-0.283816649694,-0.265808901655,-0.247303122630,-0.228335407367,-0.208942428922,-0.189161389315,-0.169029967947,-0.148586268024,-0.127868761194,-0.106916230626,-0.085767712708,-0.064462437561,-0.043039768549,-0.021539140958
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.999124506507
