A_re,0.388787225623,0.455713568589,0.510256580811,0.555226116669,0.592104974635,0.621770984205,0.644790709620,0.661559299353,0.672374614636,0.677479679339,0.677088414224,0.671401898079,0.660618935180,0.644943024726,0.624586954413,0.599775762173,0.570748536502,0.537759363153,0.501077626081,0.460987807494,0.417788891062,0.371793445417,0.323326446964,0.272723888626,0.220331212564,0.166501598861,0.111594137848,0.055971910624
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.388787225623,-0.455713568589,-0.510256580811,-0.555226116669,-0.592104974635,-0.621770984205,-0.644790709620,-0.661559299353,-0.672374614636,-0.677479679339,-0.677088414224,-0.671401898079,-0.660618935180,-0.644943024726,-0.624586954413,-0.599775762173,-0.570748536502,-0.537759363153,-0.501077626081,-0.460987807494,-0.417788891062,-0.371793445417,-0.323326446964,-0.272723888626,-0.220331212564,-0.166501598861,-0.111594137848,-0.055971910624
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.996880072224
