A_re,0.199519793347,0.235495979793,0.266153193141,0.293037639580,0.316996045815,0.338546766944,0.358031269928,0.375686553270,0.391683726864,0.406150263714,0.419183641760,0.430860122607,0.441240628178,0.450374805637,0.458303917790,0.465062947191,0.470682159077,0.475188282714,0.478605417833,0.480955739201,0.482260050385,0.482538223066,0.481809548220,0.480093018554,0.477407556611,0.473772199454,0.469206248265,0.463729389283,0.457361791110,0.450124182338,0.442037912646,0.433124999882,0.423408165190,0.412910857819,0.401657271007,0.389672350060,0.376981793582,0.363612048638,0.349590300549,0.334944457875,0.319703133103,0.303895619459,0.287551864238,0.270702438979,0.253378506790,0.235611787090,0.217434518012,0.198879416700,0.179979637684,0.160768729555,0.141280590082,0.121549419974,0.101609675420,0.081496019564,0.061243273068,0.040886363886,0.020460276395
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.199519793347,-0.235495979793,-0.266153193141,-0.293037639580,-0.316996045815,-0.338546766944,-0.358031269928,-0.375686553270,-0.391683726864,-0.406150263714,-0.419183641760,-0.430860122607,-0.441240628178,-0.450374805637,-0.458303917790,-0.465062947191,-0.470682159077,-0.475188282714,-0.478605417833,-0.480955739201,-0.482260050385,-0.482538223066,-0.481809548220,-0.480093018554,-0.477407556611,-0.473772199454,-0.469206248265,-0.463729389283,-0.457361791110,-0.450124182338,-0.442037912646,-0.433124999882,-0.423408165190,-0.412910857819,-0.401657271007,-0.389672350060,-0.376981793582,-0.363612048638,-0.349590300549,-0.334944457875,-0.319703133103,-0.303895619459,-0.287551864238,-0.270702438979,-0.253378506790,-0.235611787090,-0.217434518012,-0.198879416700,-0.179979637684,-0.160768729555,-0.141280590082,-0.121549419974,-0.101609675420,-0.081496019564,-0.061243273068,-0.040886363886,-0.020460276395
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.999182430232
