A_re,0.096154494000,0.113706809007,0.128833583538,0.142295764774,0.154515626920,0.165755757306,0.176192211832,0.185949538937,0.195119467053,0.203771700936,0.211960552161,0.219729213774,0.227112627364,0.234139470347,0.240833572272,0.247214948516,0.253300570460,0.259104949795,0.264640588926,0.269918333118,0.274947649347,0.279736849631,0.284293271780,0.288623427038,0.292733121745,0.296627558372,0.300311420034,0.303788941668,0.307063970336,0.310140016622,0.313020298659,0.315707780044,0.318205202625,0.320515114989,0.322639897302,0.324581783058,0.326342878187,0.327925177894,0.329330581541,0.330560905848,0.331617896618,0.332503239190,0.333218567772,0.333765473786,0.334145513358,0.334360214036,0.334411080833,0.334299601675,0.334027252299,0.333595500684,0.333005811048,0.332259647456,0.331358477083,0.330303773165,0.329097017661,0.327739703659,0.326233337547,0.324579440971,0.322779552597,0.320835229692,0.318748049544,0.316519610726,0.314151534231,0.311645464463,0.309003070124,0.306226044984,0.303316108547,0.300275006626,0.297104511830,0.293806423963,0.290382570353,0.286834806102,0.283165014272,0.279375106008,0.275467020599,0.271442725483,0.267304216202,0.263053516299,0.258692677179,0.254223777917,0.249648925025,0.244970252182,0.240189919919,0.235310115278,0.230333051428,0.225260967253,0.220096126903,0.214840819326,0.209497357759,0.204068079204,0.198555343868,0.192961534588,0.187289056225,0.181540335039,0.175717818045,0.169823972346,0.163861284448,0.157832259551,0.151739420838,0.145585308726,0.139372480121,0.133103507644,0.126780978852,0.120407495439,0.113985672428,0.107518137347,0.101007529404,0.094456498633,0.087867705051,0.081243817785,0.074587514209,0.067901479058,0.061188403543,0.054450984452,0.047691923255,0.040913925191,0.034119698355,0.027311952785,0.020493399533,0.013666749743,0.006834713721
A_im,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.096154494000,-0.113706809007,-0.128833583538,-0.142295764774,-0.154515626920,-0.165755757306,-0.176192211832,-0.185949538937,-0.195119467053,-0.203771700936,-0.211960552161,-0.219729213774,-0.227112627364,-0.234139470347,-0.240833572272,-0.247214948516,-0.253300570460,-0.259104949795,-0.264640588926,-0.269918333118,-0.274947649347,-0.279736849631,-0.284293271780,-0.288623427038,-0.292733121745,-0.296627558372,-0.300311420034,-0.303788941668,-0.307063970336,-0.310140016622,-0.313020298659,-0.315707780044,-0.318205202625,-0.320515114989,-0.322639897302,-0.324581783058,-0.326342878187,-0.327925177894,-0.329330581541,-0.330560905848,-0.331617896618,-0.332503239190,-0.333218567772,-0.333765473786,-0.334145513358,-0.334360214036,-0.334411080833,-0.334299601675,-0.334027252299,-0.333595500684,-0.333005811048,-0.332259647456,-0.331358477083,-0.330303773165,-0.329097017661,-0.327739703659,-0.326233337547,-0.324579440971,-0.322779552597,-0.320835229692,-0.318748049544,-0.316519610726,-0.314151534231,-0.311645464463,-0.309003070124,-0.306226044984,-0.303316108547,-0.300275006626,-0.297104511830,-0.293806423963,-0.290382570353,-0.286834806102,-0.283165014272,-0.279375106008,-0.275467020599,-0.271442725483,-0.267304216202,-0.263053516299,-0.258692677179,-0.254223777917,-0.249648925025,-0.244970252182,-0.240189919919,-0.235310115278,-0.230333051428,-0.225260967253,-0.220096126903,-0.214840819326,-0.209497357759,-0.204068079204,-0.198555343868,-0.192961534588,-0.187289056225,-0.181540335039,-0.175717818045,-0.169823972346,-0.163861284448,-0.157832259551,-0.151739420838,-0.145585308726,-0.139372480121,-0.133103507644,-0.126780978852,-0.120407495439,-0.113985672428,-0.107518137347,-0.101007529404,-0.094456498633,-0.087867705051,-0.081243817785,-0.074587514209,-0.067901479058,-0.061188403543,-0.054450984452,-0.047691923255,-0.040913925191,-0.034119698355,-0.027311952785,-0.020493399533,-0.013666749743,-0.006834713721
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.999810372613
