A_re,0.066159669192,0.078260098090,0.088706747986,0.098024977458,0.106506970793,0.114334907866,0.121631317727,0.128483192298,0.134954856344,0.141095405329,0.146943274961,0.152529188305,0.157878133268,0.163010733873,0.167944227981,0.172693181225,0.177270019201,0.181685431424,0.185948682861,0.190067857648,0.194050052162,0.197901529754,0.201627846032,0.205233951269,0.208724274835,0.212102795352,0.215373099421,0.218538431111,0.221601733921,0.224565686570,0.227432733680,0.230205112223,0.232884874419,0.235473907648,0.237973951840,0.240386614722,0.242713385226,0.244955645345,0.247114680614,0.249191689443,0.251187791425,0.253104034764,0.254941402929,0.256700820635,0.258383159233,0.259989241560,0.261519846348,0.262975712200,0.264357541216,0.265666002283,0.266901734080,0.268065347820,0.269157429757,0.270178543485,0.271129232044,0.272010019859,0.272821414518,0.273563908418,0.274237980274,0.274844096521,0.275382712601,0.275854274161,0.276259218161,0.276597973897,0.276870963957,0.277078605101,0.277221309085,0.277299483425,0.277313532105,0.277263856243,0.277150854701,0.276974924665,0.276736462176,0.276435862631,0.276073521246,0.275649833492,0.275165195500,0.274620004433,0.274014658847,0.273349559010,0.272625107216,0.271841708065,0.270999768728,0.270099699200,0.269141912523,0.268126825005,0.267054856415,0.265926430169,0.264741973501,0.263501917618,0.262206697847,0.260856753770,0.259452529344,0.257994473017,0.256483037830,0.254918681508,0.253301866550,0.251633060299,0.249912735016,0.248141367937,0.246319441329,0.244447442534,0.242525864012,0.240555203369,0.238535963392,0.236468652065,0.234353782586,0.232191873380,0.229983448102,0.227729035640,0.225429170110,0.223084390845,0.220695242387,0.218262274467,0.215786041984,0.213267104980,0.210706028613,0.208103383124,0.205459743799,0.202775690932,0.200051809783,0.197288690532,0.194486928231,0.191647122751,0.188769878730,0.185855805513,0.182905517098,0.179919632068,0.176898773530,0.173843569047,0.170754650568,0.167632654361,0.164478220933,0.161291994958,0.158074625200,0.154826764431,0.151549069352,0.148242200509,0.144906822207,0.141543602423,0.138153212719,0.134736328151,0.131293627181,0.127825791576,0.124333506322,0.120817459522,0.117278342305,0.113716848720,0.110133675641,0.106529522667,0.102905092016,0.099261088424,0.095598219041,0.091917193324,0.088218722933,0.084503521622,0.080772305129,0.077025791072,0.073264698833,0.069489749452,0.065701665514,0.061901171034,0.058088991348,0.054265852997,0.050432483615,0.046589611811,0.042737967055,0.038878279563,0.035011280179,0.031137700259,0.027258271554,0.023373726092,0.019484796059,0.015592213681,0.011696711105,0.007799020284,0.003899872849
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.066159669192,-0.078260098090,-0.088706747986,-0.098024977458,-0.106506970793,-0.114334907866,-0.121631317727,-0.128483192298,-0.134954856344,-0.141095405329,-0.146943274961,-0.152529188305,-0.157878133268,-0.163010733873,-0.167944227981,-0.172693181225,-0.177270019201,-0.181685431424,-0.185948682861,-0.190067857648,-0.194050052162,-0.197901529754,-0.201627846032,-0.205233951269,-0.208724274835,-0.212102795352,-0.215373099421,-0.218538431111,-0.221601733921,-0.224565686570,-0.227432733680,-0.230205112223,-0.232884874419,-0.235473907648,-0.237973951840,-0.240386614722,-0.242713385226,-0.244955645345,-0.247114680614,-0.249191689443,-0.251187791425,-0.253104034764,-0.254941402929,-0.256700820635,-0.258383159233,-0.259989241560,-0.261519846348,-0.262975712200,-0.264357541216,-0.265666002283,-0.266901734080,-0.268065347820,-0.269157429757,-0.270178543485,-0.271129232044,-0.272010019859,-0.272821414518,-0.273563908418,-0.274237980274,-0.274844096521,-0.275382712601,-0.275854274161,-0.276259218161,-0.276597973897,-0.276870963957,-0.277078605101,-0.277221309085,-0.277299483425,-0.277313532105,-0.277263856243,-0.277150854701,-0.276974924665,-0.276736462176,-0.276435862631,-0.276073521246,-0.275649833492,-0.275165195500,-0.274620004433,-0.274014658847,-0.273349559010,-0.272625107216,-0.271841708065,-0.270999768728,-0.270099699200,-0.269141912523,-0.268126825005,-0.267054856415,-0.265926430169,-0.264741973501,-0.263501917618,-0.262206697847,-0.260856753770,-0.259452529344,-0.257994473017,-0.256483037830,-0.254918681508,-0.253301866550,-0.251633060299,-0.249912735016,-0.248141367937,-0.246319441329,-0.244447442534,-0.242525864012,-0.240555203369,-0.238535963392,-0.236468652065,-0.234353782586,-0.232191873380,-0.229983448102,-0.227729035640,-0.225429170110,-0.223084390845,-0.220695242387,-0.218262274467,-0.215786041984,-0.213267104980,-0.210706028614,-0.208103383124,-0.205459743799,-0.202775690932,-0.200051809783,-0.197288690532,-0.194486928231,-0.191647122751,-0.188769878730,-0.185855805513,-0.182905517098,-0.179919632068,-0.176898773530,-0.173843569047,-0.170754650569,-0.167632654361,-0.164478220933,-0.161291994958,-0.158074625200,-0.154826764431,-0.151549069352,-0.148242200509,-0.144906822207,-0.141543602423,-0.138153212719,-0.134736328151,-0.131293627181,-0.127825791576,-0.124333506322,-0.120817459522,-0.117278342305,-0.113716848720,-0.110133675641,-0.106529522667,-0.102905092016,-0.099261088424,-0.095598219041,-0.091917193324,-0.088218722933,-0.084503521622,-0.080772305129,-0.077025791072,-0.073264698833,-0.069489749452,-0.065701665514,-0.061901171034,-0.058088991348,-0.054265852997,-0.050432483615,-0.046589611811,-0.042737967055,-0.038878279563,-0.035011280179,-0.031137700259,-0.027258271554,-0.023373726092,-0.019484796059,-0.015592213681,-0.011696711105,-0.007799020284,-0.003899872849
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.999910245846
