A_re,-1.021199265136,-1.126923591706,-1.159616075376,-1.126997271701,-1.035746527218,-0.893250585802,-0.708113674998,-0.490177757071,-0.250300859787
A_im,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,1.021199265136,1.126923591706,1.159616075376,1.126997271701,1.035746527218,0.893250585802,0.708113674998,0.490177757071,0.250300859787
M,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.977550905359
