A_re,0.235041150079,0.277157179740,0.312837425894,0.343884680040,0.371280015577,0.395619825855,0.417294116521,0.436571688853,0.453645489636,0.468658749723,0.481720996860,0.492918351417,0.502320411302,0.509985007755,0.515961580581,0.520293628677,0.523020523481,0.524178872466,0.523803557728,0.521928535232,0.518587454489,0.513814141219,0.507642973832,0.500109176389,0.491249044962,0.481100120183,0.469701315787,0.457093010733,0.443317110849,0.428417084737,0.412437977703,0.395426406786,0.377430539399,0.358500057653,0.338686110128,0.318041252544,0.296619378624,0.274475642239,0.251666371795,0.228248977733,0.204281853905,0.179824273516,0.154936280297,0.129678575469,0.104112401084,0.078299420230,0.052301594624,0.026181060035
A_im,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.235041150079,-0.277157179740,-0.312837425894,-0.343884680040,-0.371280015577,-0.395619825855,-0.417294116521,-0.436571688853,-0.453645489636,-0.468658749723,-0.481720996860,-0.492918351417,-0.502320411302,-0.509985007755,-0.515961580581,-0.520293628677,-0.523020523481,-0.524178872466,-0.523803557728,-0.521928535232,-0.518587454489,-0.513814141219,-0.507642973832,-0.500109176389,-0.491249044962,-0.481100120183,-0.469701315787,-0.457093010733,-0.443317110849,-0.428417084737,-0.412437977703,-0.395426406786,-0.377430539399,-0.358500057653,-0.338686110128,-0.318041252544,-0.296619378624,-0.274475642239,-0.251666371795,-0.228248977733,-0.204281853905,-0.179824273516,-0.154936280297,-0.129678575469,-0.104112401084,-0.078299420230,-0.052301594624,-0.026181060035
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.998864623787
