A_re,0.124338622219,0.146979455597,0.166447515609,0.183722553095,0.199346750449,0.213656130823,0.226875113439,0.239161768420,0.250631954374,0.261373258014,0.271453551485,0.280926506810,0.289835292803,0.298215136333,0.306095146790,0.313499647021,0.320449164452,0.326961182620,0.333050720158,0.338730783218,0.344012723499,0.348906524803,0.353421034778,0.357564154064,0.361342992002,0.364763995800,0.367833058444,0.370555609431,0.372936691515,0.374981025965,0.376693068327,0.378077056296,0.379137050962,0.379876972493,0.380300631091,0.380411753931,0.380214008656,0.379711023917,0.378906407345,0.377803761311,0.376406696743,0.374718845246,0.372743869734,0.370485473742,0.367947409574,0.365133485410,0.362047571491,0.358693605468,0.355075597011,0.351197631744,0.347063874567,0.342678572433,0.338046056617,0.333170744531,0.328057141110,0.322709839826,0.317133523335,0.311332963804,0.305313022935,0.299078651705,0.292634889850,0.285986865105,0.279139792221,0.272098971768,0.264869788745,0.257457711001,0.249868287495,0.242107146376,0.234179992932,0.226092607379,0.217850842528,0.209460621319,0.200927934240,0.192258836638,0.183459445915,0.174535938638,0.165494547549,0.156341558491,0.147083307254,0.137726176344,0.128276591681,0.118741019232,0.109125961586,0.099437954464,0.089683563183,0.079869379074,0.070002015851,0.060088105941,0.050134296780,0.040147247077,0.030133623046,0.020100094619,0.010053331633
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.124338622219,-0.146979455597,-0.166447515609,-0.183722553095,-0.199346750449,-0.213656130823,-0.226875113439,-0.239161768420,-0.250631954374,-0.261373258014,-0.271453551485,-0.280926506810,-0.289835292803,-0.298215136333,-0.306095146790,-0.313499647021,-0.320449164452,-0.326961182620,-0.333050720158,-0.338730783218,-0.344012723499,-0.348906524803,-0.353421034778,-0.357564154064,-0.361342992002,-0.364763995800,-0.367833058444,-0.370555609431,-0.372936691515,-0.374981025965,-0.376693068327,-0.378077056296,-0.379137050962,-0.379876972493,-0.380300631091,-0.380411753931,-0.380214008656,-0.379711023917,-0.378906407345,-0.377803761311,-0.376406696743,-0.374718845246,-0.372743869734,-0.370485473742,-0.367947409574,-0.365133485410,-0.362047571491,-0.358693605468,-0.355075597011,-0.351197631744,-0.347063874567,-0.342678572433,-0.338046056617,-0.333170744531,-0.328057141110,-0.322709839826,-0.317133523335,-0.311332963804,-0.305313022935,-0.299078651705,-0.292634889850,-0.285986865105,-0.279139792221,-0.272098971768,-0.264869788745,-0.257457711001,-0.249868287495,-0.242107146376,-0.234179992932,-0.226092607379,-0.217850842528,-0.209460621319,-0.200927934240,-0.192258836638,-0.183459445915,-0.174535938638,-0.165494547549,-0.156341558491,-0.147083307254,-0.137726176344,-0.128276591681,-0.118741019232,-0.109125961586,-0.099437954464,-0.089683563183,-0.079869379074,-0.070002015851,-0.060088105941,-0.050134296780,-0.040147247077,-0.030133623046,-0.020100094619,-0.010053331633
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
# constraint,power
# norm_sq,15.205308443375
# dEdt,1.000000000000
# lambda_max,0.999682828605
