A_re,0.198006899499,0.233599888724,0.263843468498,0.290264278605,0.313695713536,0.334646156110,0.353449243810,0.370335684033,0.385471499326,0.398980078504,0.410955690534,0.421472177392,0.430588770421,0.438354111117,0.444809107832,0.449989013063,0.453924964109,0.456645145095,0.458175675972,0.458541300782,0.457765925674,0.455873042657,0.452886065104,0.448828594174,0.443724630427,0.437598741409,0.430476193470,0.422383054181,0.413346270341,0.403393725512,0.392554280213,0.380857797313,0.368335154667,0.355018246687,0.340939976246,0.326134238073,0.310635894645,0.294480745391,0.277705489957,0.260347686147,0.242445703095,0.224038670166,0.205166422020,0.185869440235,0.166188791863,0.146166065235,0.125843303350,0.105262935118,0.084467704736,0.063500599466,0.042404776048,0.021223485997
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.198006899499,-0.233599888724,-0.263843468498,-0.290264278605,-0.313695713536,-0.334646156110,-0.353449243810,-0.370335684033,-0.385471499326,-0.398980078504,-0.410955690534,-0.421472177392,-0.430588770421,-0.438354111117,-0.444809107832,-0.449989013063,-0.453924964109,-0.456645145095,-0.458175675972,-0.458541300782,-0.457765925674,-0.455873042657,-0.452886065104,-0.448828594174,-0.443724630427,-0.437598741409,-0.430476193470,-0.422383054181,-0.413346270341,-0.403393725512,-0.392554280213,-0.380857797313,-0.368335154667,-0.355018246687,-0.340939976246,-0.326134238073,-0.310635894645,-0.294480745391,-0.277705489957,-0.260347686147,-0.242445703095,-0.224038670166,-0.205166422020,-0.185869440235,-0.166188791863,-0.146166065235,-0.125843303350,-0.105262935118,-0.084467704736,-0.063500599466,-0.042404776048,-0.021223485997
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999025354434
