A_re,0.287616603364,0.338208116430,0.380321823028,0.416101036712,0.446693317160,0.472784895574,0.494818374219,0.513096573690,0.527837722342,0.539207198175,0.547336917592,0.552337747774,0.554307751670,0.553337824536,0.549515631273,0.542928397626,0.533664903830,0.521816907453,0.507480147012,0.490755030245,0.471747079925,0.450567189400,0.427331726055,0.402162511192,0.375186698032,0.346536564707,0.316349235621,0.284766342031,0.251933630817,0.218000529027,0.183119670757,0.147446392101,0.111138199336,0.074354215036,0.037254606422
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.287616603364,-0.338208116430,-0.380321823028,-0.416101036712,-0.446693317160,-0.472784895574,-0.494818374219,-0.513096573690,-0.527837722342,-0.539207198175,-0.547336917592,-0.552337747774,-0.554307751670,-0.553337824536,-0.549515631273,-0.542928397626,-0.533664903830,-0.521816907453,-0.507480147012,-0.490755030245,-0.471747079925,-0.450567189400,-0.427331726055,-0.402162511192,-0.375186698032,-0.346536564707,-0.316349235621,-0.284766342031,-0.251933630817,-0.218000529027,-0.183119670757,-0.147446392101,-0.111138199336,-0.074354215036,-0.037254606422
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.997938720321
