A_re,0.365385200473,0.428002992270,0.478806747266,0.520421610867,0.554229651407,0.581048444166,0.601406997047,0.615677079334,0.624142783488,0.627040306775,0.624582008981,0.616971548410,0.604413645277,0.587120440487,0.565315597786,0.539236848732,0.509137423383,0.475286657220,0.437969971386,0.397488364375,0.354157515282,0.308306573656,0.260276694142,0.210419362654,0.159094552840,0.106668746042,0.053512843913
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000
B_im,-0.365385200473,-0.428002992270,-0.478806747266,-0.520421610867,-0.554229651407,-0.581048444166,-0.601406997047,-0.615677079334,-0.624142783488,-0.627040306775,-0.624582008981,-0.616971548410,-0.604413645277,-0.587120440487,-0.565315597786,-0.539236848732,-0.509137423383,-0.475286657220,-0.437969971386,-0.397488364375,-0.354157515282,-0.308306573656,-0.260276694142,-0.210419362654,-0.159094552840,-0.106668746042,-0.053512843913
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.996664113639
