A_re,0.086711191327,0.102540633037,0.116183348076,0.128325621998,0.139348322314,0.149488307105,0.158904396621,0.167708958155,0.175984758671,0.183794701197,0.191187804431,0.198203057804,0.204872007161,0.211220547028,0.217270197941,0.223039038726,0.228542401122,0.233793396773,0.238803323456,0.243581982703,0.248137931303,0.252478682745,0.256610870245,0.260540379924,0.264272460545,0.267811814649,0.271162674793,0.274328867753,0.277313868927,0.280120848699,0.282752712156,0.285212133300,0.287501584622,0.289623362812,0.291579611169,0.293372339230,0.295003440013,0.296474705214,0.297787838642,0.298944468136,0.299946156151,0.300794409201,0.301490686282,0.302036406419,0.302432955429,0.302681691997,0.302783953141,0.302741059133,0.302554317942,0.302225029242,0.301754488027,0.301143987891,0.300394823985,0.299508295693,0.298485709052,0.297328378948,0.296037631082,0.294614803765,0.293061249523,0.291378336546,0.289567449987,0.287629993132,0.285567388432,0.283381078437,0.281072526606,0.278643218034,0.276094660073,0.273428382877,0.270645939868,0.267748908120,0.264738888684,0.261617506841,0.258386412295,0.255047279315,0.251601806817,0.248051718397,0.244398762319,0.240644711457,0.236791363195,0.232840539282,0.228794085660,0.224653872246,0.220421792684,0.216099764066,0.211689726620,0.207193643365,0.202613499753,0.197951303263,0.193209082988,0.188388889190,0.183492792832,0.178522885088,0.173481276840,0.168370098140,0.163191497669,0.157947642167,0.152640715852,0.147272919817,0.141846471419,0.136363603646,0.130826564473,0.125237616203,0.119599034800,0.113913109203,0.108182140630,0.102408441878,0.096594336604,0.090742158599,0.084854251053,0.078932965816,0.072980662641,0.066999708429,0.060992476459,0.054961345621,0.048908699631,0.042836926250,0.036748416494,0.030645563837,0.024530763418,0.018406411233,0.012274903332,0.006138635011
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.086711191327,-0.102540633037,-0.116183348076,-0.128325621998,-0.139348322314,-0.149488307105,-0.158904396621,-0.167708958155,-0.175984758671,-0.183794701197,-0.191187804431,-0.198203057804,-0.204872007161,-0.211220547028,-0.217270197941,-0.223039038726,-0.228542401122,-0.233793396773,-0.238803323456,-0.243581982703,-0.248137931303,-0.252478682745,-0.256610870245,-0.260540379924,-0.264272460545,-0.267811814649,-0.271162674793,-0.274328867753,-0.277313868927,-0.280120848699,-0.282752712156,-0.285212133300,-0.287501584622,-0.289623362812,-0.291579611169,-0.293372339230,-0.295003440013,-0.296474705214,-0.297787838642,-0.298944468136,-0.299946156151,-0.300794409201,-0.301490686282,-0.302036406419,-0.302432955429,-0.302681691997,-0.302783953141,-0.302741059133,-0.302554317942,-0.302225029242,-0.301754488027,-0.301143987891,-0.300394823985,-0.299508295693,-0.298485709052,-0.297328378948,-0.296037631082,-0.294614803765,-0.293061249523,-0.291378336546,-0.289567449987,-0.287629993132,-0.285567388432,-0.283381078437,-0.281072526606,-0.278643218034,-0.276094660073,-0.273428382877,-0.270645939868,-0.267748908120,-0.264738888684,-0.261617506841,-0.258386412295,-0.255047279315,-0.251601806817,-0.248051718397,-0.244398762319,-0.240644711457,-0.236791363195,-0.232840539282,-0.228794085660,-0.224653872246,-0.220421792684,-0.216099764066,-0.211689726620,-0.207193643365,-0.202613499753,-0.197951303263,-0.193209082988,-0.188388889190,-0.183492792832,-0.178522885088,-0.173481276840,-0.168370098140,-0.163191497669,-0.157947642167,-0.152640715852,-0.147272919817,-0.141846471419,-0.136363603646,-0.130826564473,-0.125237616203,-0.119599034800,-0.113913109203,-0.108182140630,-0.102408441878,-0.096594336604,-0.090742158599,-0.084854251053,-0.078932965816,-0.072980662641,-0.066999708429,-0.060992476459,-0.054961345621,-0.048908699631,-0.042836926250,-0.036748416494,-0.030645563837,-0.024530763418,-0.018406411233,-0.012274903332,-0.006138635011
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999813407275
