A_re,0.353442932385,0.414285062354,0.463869618919,0.504751015154,0.538277249668,0.565246349278,0.586173372382,0.601417544866,0.611249649669,0.615890617581,0.615534922021,0.610365361890,0.600562668345,0.586311840660,0.567806322193,0.545250692884,0.518862305911,0.488872148321,0.455525114619,0.419079824995,0.379808082784,0.337994041288,0.293933133603,0.247930807842,0.200301102331,0.151365089874,0.101449216226,0.050883555113
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.353442932385,-0.414285062354,-0.463869618919,-0.504751015154,-0.538277249668,-0.565246349278,-0.586173372382,-0.601417544866,-0.611249649669,-0.615890617581,-0.615534922021,-0.610365361890,-0.600562668345,-0.586311840660,-0.567806322193,-0.545250692884,-0.518862305911,-0.488872148321,-0.455525114619,-0.419079824995,-0.379808082784,-0.337994041288,-0.293933133603,-0.247930807842,-0.200301102331,-0.151365089874,-0.101449216226,-0.050883555113
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.996880072224
