A_re,0.253836356516,0.298898036627,0.336739726436,0.369279719060,0.397552983828,0.422182966887,0.443573914784,0.462002685753,0.477667585078,0.490716484532,0.501264027419,0.509402672206,0.515210059493,0.518754082129,0.520096463787,0.519295336005,0.516407122677,0.511487932888,0.504594596308,0.495785432972,0.485120821644,0.472663612521,0.458479417527,0.442636802711,0.425207401185,0.406265960638,0.385890336313,0.364161438001,0.341163137892,0.316982144851,0.291707849693,0.265432145316,0.238249224972,0.210255361528,0.181548670221,0.152228857153,0.122396955555,0.092155051697,0.061606002155,0.030853144081
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.253836356516,-0.298898036627,-0.336739726436,-0.369279719060,-0.397552983828,-0.422182966887,-0.443573914784,-0.462002685753,-0.477667585078,-0.490716484532,-0.501264027419,-0.509402672206,-0.515210059493,-0.518754082129,-0.520096463787,-0.519295336005,-0.516407122677,-0.511487932888,-0.504594596308,-0.495785432972,-0.485120821644,-0.472663612521,-0.458479417527,-0.442636802711,-0.425207401185,-0.406265960638,-0.385890336313,-0.364161438001,-0.341163137892,-0.316982144851,-0.291707849693,-0.265432145316,-0.238249224972,-0.210255361528,-0.181548670221,-0.152228857153,-0.122396955555,-0.092155051697,-0.061606002155,-0.030853144081
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.998396067519
