A_re,0.106355128426,0.125735088013,0.142410015165,0.157218987089,0.170626706424,0.182921450598,0.194295961626,0.204886164029,0.214791817884,0.224088447392,0.232834664485,0.241076888831,0.248852512532,0.256192092951,0.263120914940,0.269660130618,0.275827608275,0.281638576147,0.287106118465,0.292241563140,0.297054788609,0.301554469481,0.305748275245,0.309643032494,0.313244858516,0.316559272158,0.319591286491,0.322345486768,0.324826096411,0.327037033165,0.328981957137,0.330664312081,0.332087361023,0.333254217139,0.334167870590,0.334831211944,0.335247052653,0.335418143019,0.335347187983,0.335036861027,0.334489816438,0.333708700132,0.332696159220,0.331454850472,0.329987447784,0.328296648793,0.326385180700,0.324255805414,0.321911324068,0.319354580978,0.316588467099,0.313615923027,0.310439941585,0.307063570038,0.303489911958,0.299722128784,0.295763441083,0.291617129559,0.287286535808,0.282775062853,0.278086175471,0.273223400323,0.268190325904,0.262990602334,0.257627940979,0.252106113940,0.246428953392,0.240600350809,0.234624256057,0.228504676380,0.222245675279,0.215851371291,0.209325936673,0.202673595997,0.195898624666,0.189005347343,0.181998136313,0.174881409770,0.167659630040,0.160337301740,0.152918969881,0.145409217912,0.137812665715,0.130133967544,0.122377809931,0.114548909534,0.106652010953,0.098691884512,0.090673323991,0.082601144344,0.074480179373,0.066315279380,0.058111308794,0.049873143771,0.041605669778,0.033313779157,0.025002368669,0.016676337027,0.008340582415
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.106355128426,-0.125735088013,-0.142410015165,-0.157218987089,-0.170626706424,-0.182921450598,-0.194295961626,-0.204886164029,-0.214791817884,-0.224088447392,-0.232834664485,-0.241076888831,-0.248852512532,-0.256192092951,-0.263120914940,-0.269660130618,-0.275827608275,-0.281638576147,-0.287106118465,-0.292241563140,-0.297054788609,-0.301554469481,-0.305748275245,-0.309643032494,-0.313244858516,-0.316559272158,-0.319591286491,-0.322345486768,-0.324826096411,-0.327037033165,-0.328981957137,-0.330664312081,-0.332087361023,-0.333254217139,-0.334167870590,-0.334831211944,-0.335247052653,-0.335418143019,-0.335347187983,-0.335036861027,-0.334489816438,-0.333708700132,-0.332696159220,-0.331454850472,-0.329987447784,-0.328296648793,-0.326385180700,-0.324255805414,-0.321911324068,-0.319354580978,-0.316588467099,-0.313615923027,-0.310439941585,-0.307063570038,-0.303489911958,-0.299722128784,-0.295763441083,-0.291617129559,-0.287286535808,-0.282775062853,-0.278086175471,-0.273223400323,-0.268190325904,-0.262990602334,-0.257627940979,-0.252106113940,-0.246428953392,-0.240600350809,-0.234624256057,-0.228504676380,-0.222245675279,-0.215851371291,-0.209325936673,-0.202673595997,-0.195898624666,-0.189005347343,-0.181998136313,-0.174881409770,-0.167659630040,-0.160337301740,-0.152918969881,-0.145409217912,-0.137812665715,-0.130133967544,-0.122377809931,-0.114548909534,-0.106652010953,-0.098691884512,-0.090673323991,-0.082601144344,-0.074480179373,-0.066315279380,-0.058111308794,-0.049873143771,-0.041605669778,-0.033313779157,-0.025002368669,-0.016676337027,-0.008340582415
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999719230520
