A_re,0.162301806541,0.191661088488,0.216753931020,0.238844892697,0.258628781281,0.276532590947,0.292838789746,0.307744279910,0.321391818995,0.333888149554,0.345315118273,0.355736834320,0.365204463501,0.373759546180,0.381436358058,0.388263630159,0.394265827858,0.399464119039,0.403877118442,0.407521467790,0.410412293372,0.412563570764,0.413988418211,0.414699334475,0.414708392961,0.414027401006,0.412668031170,0.410641929757,0.407960806678,0.404636509881,0.400681086911,0.396106835647,0.390926345873,0.385152533028,0.378798665236,0.371878384518,0.364405722944,0.356395114355,0.347861402169,0.338819843737,0.329286111612,0.319276292069,0.308806881140,0.297894778433,0.286557278916,0.274812062879,0.262677184222,0.250171057228,0.237312441939,0.224120428272,0.210614418962,0.196814111451,0.182739478801,0.168410749718,0.153848387765,0.139073069847,0.124105664022,0.108967206710,0.093678879370,0.078261984691,0.062737922368,0.047128164505,0.031454230708,0.015737662911
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.162301806541,-0.191661088488,-0.216753931020,-0.238844892697,-0.258628781281,-0.276532590947,-0.292838789746,-0.307744279910,-0.321391818995,-0.333888149554,-0.345315118273,-0.355736834320,-0.365204463501,-0.373759546180,-0.381436358058,-0.388263630159,-0.394265827858,-0.399464119039,-0.403877118442,-0.407521467790,-0.410412293372,-0.412563570764,-0.413988418211,-0.414699334475,-0.414708392961,-0.414027401006,-0.412668031170,-0.410641929757,-0.407960806678,-0.404636509881,-0.400681086911,-0.396106835647,-0.390926345873,-0.385152533028,-0.378798665236,-0.371878384518,-0.364405722944,-0.356395114355,-0.347861402169,-0.338819843737,-0.329286111612,-0.319276292069,-0.308806881140,-0.297894778433,-0.286557278916,-0.274812062879,-0.262677184222,-0.250171057228,-0.237312441939,-0.224120428272,-0.210614418962,-0.196814111451,-0.182739478801,-0.168410749718,-0.153848387765,-0.139073069847,-0.124105664022,-0.108967206710,-0.093678879370,-0.078261984691,-0.062737922368,-0.047128164505,-0.031454230708,-0.015737662911
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999345618006
