A_re,0.478490041546,0.556389431743,0.616267677902,0.661369695770,0.693386153453,0.713341899621,0.721955710594,0.719810158508,0.707440114972,0.685381706494,0.654200066901,0.614504762281,0.566957532477,0.512274946291,0.451227513040,0.384636221386,0.313367153132,0.238324630613,0.160443242255,0.080679020334
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.478490041546,-0.556389431743,-0.616267677902,-0.661369695770,-0.693386153453,-0.713341899621,-0.721955710594,-0.719810158508,-0.707440114972,-0.685381706494,-0.654200066901,-0.614504762281,-0.566957532477,-0.512274946291,-0.451227513040,-0.384636221386,-0.313367153132,-0.238324630613,-0.160443242255,-0.080679020334
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.994249169049
