A_re,0.237123733587,0.279390990389,0.315023608155,0.345825134684,0.372772214332,0.396455396124,0.417258883340,0.435446372330,0.451206728425,0.464680297873,0.475975016304,0.485176757086,0.492356243152,0.497573812997,0.500882794424,0.502331944660,0.501967246146,0.499833246127,0.495974065714,0.490434164414,0.483258920183,0.474495067815,0.464191026666,0.452397140569,0.439165847037,0.424551788712,0.408611877065,0.391405316100,0.372993592257,0.353440435431,0.332811755119,0.311175555014,0.288601828810,0.265162439550,0.240930984560,0.215982647697,0.190394040508,0.164243033663,0.137608579953,0.110570530004,0.083209441794,0.055606384992,0.027842741054
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.237123733587,-0.279390990389,-0.315023608155,-0.345825134684,-0.372772214332,-0.396455396124,-0.417258883340,-0.435446372330,-0.451206728425,-0.464680297873,-0.475975016304,-0.485176757086,-0.492356243152,-0.497573812997,-0.500882794424,-0.502331944660,-0.501967246146,-0.499833246127,-0.495974065714,-0.490434164414,-0.483258920183,-0.474495067815,-0.464191026666,-0.452397140569,-0.439165847037,-0.424551788712,-0.408611877065,-0.391405316100,-0.372993592257,-0.353440435431,-0.332811755119,-0.311175555014,-0.288601828810,-0.265162439550,-0.240930984560,-0.215982647697,-0.190394040508,-0.164243033663,-0.137608579953,-0.110570530004,-0.083209441794,-0.055606384992,-0.027842741054
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.998600942341
