A_re,0.213673772799,0.251961072491,0.284397659904,0.312622436400,0.337527286888,0.359654387141,0.379358287747,0.396883353503,0.412404990578,0.426053408839,0.437928178964,0.448107592197,0.456654919366,0.463622734323,0.469055982346,0.472994207888,0.475473203165,0.476526247697,0.476185052480,0.474480486575,0.471443140444,0.467103764744,0.461493612574,0.454644705808,0.446590040874,0.437363745620,0.427001196170,0.415539100666,0.403015555317,0.389470077034,0.374943616094,0.359478551624,0.343118672181,0.325909143321,0.307896463753,0.289128411403,0.269653980567,0.249523311126,0.228787610722,0.207499070667,0.185710776277,0.163476612287,0.140851163906,0.117889614063,0.094647637349,0.071181291118,0.047546904204,0.023800963668
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.213673772799,-0.251961072491,-0.284397659904,-0.312622436400,-0.337527286888,-0.359654387141,-0.379358287747,-0.396883353503,-0.412404990578,-0.426053408839,-0.437928178964,-0.448107592197,-0.456654919366,-0.463622734323,-0.469055982346,-0.472994207888,-0.475473203165,-0.476526247697,-0.476185052480,-0.474480486575,-0.471443140444,-0.467103764744,-0.461493612574,-0.454644705808,-0.446590040874,-0.437363745620,-0.427001196170,-0.415539100666,-0.403015555317,-0.389470077034,-0.374943616094,-0.359478551624,-0.343118672181,-0.325909143321,-0.307896463753,-0.289128411403,-0.269653980567,-0.249523311126,-0.228787610722,-0.207499070667,-0.185710776277,-0.163476612287,-0.140851163906,-0.117889614063,-0.094647637349,-0.071181291118,-0.047546904204,-0.023800963668
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.998864623787
