A_re,0.222474618506,0.262263321885,0.295911998111,0.325121827555,0.350816902175,0.373557860992,0.393710607172,0.411526902387,0.427187265678,0.440825694373,0.452544804957,0.462425565360,0.470533800549,0.476924683787,0.481645921556,0.484740063171,0.486246207036,0.486201280443,0.484641011080,0.481600671145,0.477115650525,0.471221899289,0.463956268619,0.455356771616,0.445462780003,0.434315168830,0.421956418475,0.408430681164,0.393783817669,0.378063408711,0.361318744683,0.343600796658,0.324962171129,0.305457050504,0.285141121090,0.264071490034,0.242306592499,0.219906090200,0.196930762294,0.173442389523,0.149503632425,0.125177904359,0.100529240048,0.075622160274,0.050521533358,0.025292433995
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.222474618506,-0.262263321885,-0.295911998111,-0.325121827555,-0.350816902175,-0.373557860992,-0.393710607172,-0.411526902387,-0.427187265678,-0.440825694373,-0.452544804957,-0.462425565360,-0.470533800549,-0.476924683787,-0.481645921556,-0.484740063171,-0.486246207036,-0.486201280443,-0.484641011080,-0.481600671145,-0.477115650525,-0.471221899289,-0.463956268619,-0.455356771616,-0.445462780003,-0.434315168830,-0.421956418475,-0.408430681164,-0.393783817669,-0.378063408711,-0.361318744683,-0.343600796658,-0.324962171129,-0.305457050504,-0.285141121090,-0.264071490034,-0.242306592499,-0.219906090200,-0.196930762294,-0.173442389523,-0.149503632425,-0.125177904359,-0.100529240048,-0.075622160274,-0.050521533358,-0.025292433995
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.998768914013
