A_re,0.070792604949,0.083731690882,0.094895579635,0.104845755486,0.113894254222,0.122235451632,0.129999936246,0.137280305903,0.144144934476,0.150645927041,0.156824006617,0.162711665416,0.168335278987,0.173716572023,0.178873663317,0.183821828649,0.188574069380,0.193141543941,0.197533900560,0.201759537480,0.205825809089,0.209739191069,0.213505414086,0.217129573056,0.220616217198,0.223969424859,0.227192866124,0.230289855572,0.233263396995,0.236116221532,0.238850820351,0.241469472816,0.243974270862,0.246367140190,0.248649858768,0.250824073048,0.252891312228,0.254853000840,0.256710469899,0.258464966803,0.260117664154,0.261669667632,0.263122023054,0.264475722706,0.265731711039,0.266890889811,0.267954122727,0.268922239645,0.269796040389,0.270576298212,0.271263762950,0.271859163897,0.272363212424,0.272776604382,0.273100022292,0.273334137352,0.273479611289,0.273537098040,0.273507245313,0.273390696014,0.273188089559,0.272900063088,0.272527252575,0.272070293853,0.271529823566,0.270906480030,0.270200904042,0.269413739619,0.268545634672,0.267597241640,0.266569218058,0.265462227093,0.264276938024,0.263014026689,0.261674175893,0.260258075778,0.258766424163,0.257199926851,0.255559297909,0.253845259918,0.252058544201,0.250199891021,0.248270049765,0.246269779099,0.244199847107,0.242061031406,0.239854119250,0.237579907612,0.235239203249,0.232832822757,0.230361592602,0.227826349150,0.225227938670,0.222567217332,0.219845051197,0.217062316181,0.214219898026,0.211318692244,0.208359604064,0.205343548361,0.202271449580,0.199144241649,0.195962867884,0.192728280886,0.189441442431,0.186103323353,0.182714903415,0.179277171182,0.175791123877,0.172257767238,0.168678115366,0.165053190570,0.161384023200,0.157671651479,0.153917121335,0.150121486213,0.146285806899,0.142411151327,0.138498594389,0.134549217734,0.130564109572,0.126544364463,0.122491083112,0.118405372154,0.114288343936,0.110141116301,0.105964812361,0.101760560275,0.097529493014,0.093272748133,0.088991467537,0.084686797239,0.080359887124,0.076011890704,0.071643964876,0.067257269674,0.062852968019,0.058432225471,0.053996209974,0.049546091604,0.045083042312,0.040608235666,0.036122846594,0.031628051127,0.027125026129,0.022614949045,0.018098997632,0.013578349696,0.009054182829,0.004527674142
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.070792604949,-0.083731690882,-0.094895579635,-0.104845755486,-0.113894254222,-0.122235451632,-0.129999936246,-0.137280305903,-0.144144934476,-0.150645927041,-0.156824006617,-0.162711665416,-0.168335278987,-0.173716572023,-0.178873663317,-0.183821828649,-0.188574069380,-0.193141543941,-0.197533900560,-0.201759537480,-0.205825809089,-0.209739191069,-0.213505414086,-0.217129573056,-0.220616217198,-0.223969424859,-0.227192866124,-0.230289855572,-0.233263396995,-0.236116221532,-0.238850820351,-0.241469472816,-0.243974270862,-0.246367140190,-0.248649858768,-0.250824073048,-0.252891312228,-0.254853000840,-0.256710469899,-0.258464966803,-0.260117664154,-0.261669667632,-0.263122023054,-0.264475722706,-0.265731711039,-0.266890889811,-0.267954122727,-0.268922239645,-0.269796040389,-0.270576298212,-0.271263762950,-0.271859163897,-0.272363212424,-0.272776604382,-0.273100022292,-0.273334137352,-0.273479611289,-0.273537098040,-0.273507245313,-0.273390696014,-0.273188089559,-0.272900063088,-0.272527252575,-0.272070293853,-0.271529823566,-0.270906480030,-0.270200904042,-0.269413739619,-0.268545634672,-0.267597241640,-0.266569218058,-0.265462227093,-0.264276938024,-0.263014026689,-0.261674175893,-0.260258075778,-0.258766424163,-0.257199926851,-0.255559297909,-0.253845259918,-0.252058544201,-0.250199891021,-0.248270049765,-0.246269779099,-0.244199847107,-0.242061031406,-0.239854119250,-0.237579907612,-0.235239203249,-0.232832822757,-0.230361592602,-0.227826349150,-0.225227938670,-0.222567217332,-0.219845051197,-0.217062316181,-0.214219898026,-0.211318692244,-0.208359604064,-0.205343548361,-0.202271449580,-0.199144241649,-0.195962867884,-0.192728280886,-0.189441442431,-0.186103323353,-0.182714903415,-0.179277171182,-0.175791123877,-0.172257767238,-0.168678115366,-0.165053190570,-0.161384023200,-0.157671651479,-0.153917121335,-0.150121486213,-0.146285806899,-0.142411151327,-0.138498594389,-0.134549217734,-0.130564109572,-0.126544364463,-0.122491083112,-0.118405372154,-0.114288343936,-0.110141116301,-0.105964812361,-0.101760560275,-0.097529493014,-0.093272748133,-0.088991467537,-0.084686797239,-0.080359887124,-0.076011890704,-0.071643964876,-0.067257269674,-0.062852968019,-0.058432225471,-0.053996209974,-0.049546091604,-0.045083042312,-0.040608235666,-0.036122846594,-0.031628051127,-0.027125026129,-0.022614949045,-0.018098997632,-0.013578349696,-0.009054182829,-0.004527674142
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999875645467
