A_re,0.378161178490,0.442647340350,0.494704892770,0.537033392988,0.571050744410,0.597595471024,0.617212178907,0.630287355166,0.637121232596,0.637968818085,0.633064625781,0.622638150311,0.606923750368,0.586166978064,0.560628541951,0.530586628322,0.496338040584,0.458198459448,0.416502030410,0.371600424484,0.323861479066,0.273667500210,0.221413290367,0.167503953954,0.112352525052,0.056377455802
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.378161178490,-0.442647340350,-0.494704892770,-0.537033392988,-0.571050744410,-0.597595471024,-0.617212178907,-0.630287355166,-0.637121232596,-0.637968818085,-0.633064625781,-0.622638150311,-0.606923750368,-0.586166978064,-0.560628541951,-0.530586628322,-0.496338040584,-0.458198459448,-0.416502030410,-0.371600424484,-0.323861479066,-0.273667500210,-0.221413290367,-0.167503953954,-0.112352525052,-0.056377455802
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.996424897037
