A_re,1.9731848922582632e-02,7.8191572340954385e-01,-5.6924391630141680e-02,-9.3867679587570618e-01,2.8437967353136490e-02,-1.7580950375640758e-01,2.2305377390436341e-02,6.4116251975847449e-01,-4.2132748610537341e-02,-7.4051790402859763e-01,2.9916445776039753e-02,2.7623288839524823e-01,-3.6151135557358285e-03,-1.6283863032219204e-01,1.5210465292695759e-02,3.8312777762689360e-01,-2.4077153025835060e-02,-4.3308275689294601e-01,1.9490208534168038e-02,2.3808194856717252e-01,-6.0959860693199676e-03,2.2151013781865007e-02,-3.0914118109032166e-03,-1.0329728029567864e-01,8.3793666584773135e-03,1.9653993961959942e-01,-1.2027163997732180e-02,-2.1894194702600442e-01,1.0416541846654949e-02,1.4383810959818322e-01,-4.8546290765617969e-03,-3.9667625651270542e-02,3.7483297257436058e-04,1.8219186947436558e-02,-1.8943744904734419e-03,-5.4759689817644362e-02,4.0920248572206153e-03,9.1755309234285751e-02,-5.5166906870300235e-03,-1.0111631234669516e-01,4.9752334769935756e-03,7.3635016044347898e-02,-2.8289763653935444e-03,-3.0419098674883210e-02,7.0743055866706703e-04,-2.0279334751497759e-03,3.0152903669051719e-04,1.0946046465785312e-02,-9.8243260921426919e-04,-2.6013474411351541e-02,1.8415281184244584e-03,4.0029429145929232e-02,-2.3763769569763314e-03,-4.3742637849940841e-02,2.2007784452784257e-03,3.4056429005555007e-02,-1.4128937461099034e-03,-1.7366544943946252e-02,5.3122965013947766e-04,4.0100227930918355e-03,-3.0998794272515547e-05,-1.5891969810736093e-03,1.7660765296958241e-04,5.5228085161047038e-03,-4.5227320602934316e-04,-1.1280583514115903e-02,7.6820439284685713e-04,1.6319169656595085e-02,-9.5944981312052861e-04,-1.7709888854021697e-02,9.0524952362477018e-04,1.4452088105534394e-02,-6.3120077542744291e-04,-8.4211817103469703e-03,2.9548235160185669e-04,2.9362666547925833e-03,-6.3910169724420827e-05,1.3891044527190066e-04,-2.1538187131708905e-05,-8.2349800712823321e-04,7.8551912186716719e-05,2.2314020903986894e-03,-1.7124009386477448e-04,-4.0840235928141719e-03,2.6988096800063604e-04,5.6293105797838401e-03,-3.2834046960921489e-04,-6.0720412761833742e-03,3.1414651313475789e-04,5.1350443710954635e-03,-2.3292580120870866e-04,-3.2908229551645318e-03,1.2599336588929469e-04,1.4428561646691322e-03,-4.1488644757670370e-05,-2.9723875326111794e-04
A_im,3.6197310139980760e-01,-4.2623727463506081e-02,-1.0442558597406553e+00,5.1169073746811462e-02,5.2168347799322135e-01,9.5837113754623417e-03,4.0918357719374637e-01,-3.4950992267189361e-02,-7.7290907996232916e-01,4.0367043490573649e-02,5.4880571272549616e-01,-1.5057981071900322e-02,-6.6317886297102557e-02,8.8766422221631287e-03,2.7903020532979367e-01,-2.0885021387953232e-02,-4.4168621882422476e-01,2.3608161847942739e-02,3.5754047354103469e-01,-1.2978297737250240e-02,-1.1182855554675923e-01,-1.2074933852056567e-03,-5.6710790143155658e-02,5.6309291039458552e-03,1.5371633325026191e-01,-1.0713762122864861e-02,-2.2063380326184800e-01,1.1934937657629088e-02,1.9108754885515555e-01,-7.8408858446336448e-03,-8.9056351993630378e-02,2.1623567188770380e-03,6.8761723459174152e-03,-9.9316187384580540e-04,-3.4751597913766086e-02,2.9850529962857824e-03,7.5066676980445168e-02,-5.0017534247425053e-03,-1.0120164202915244e-01,5.5120391766516202e-03,9.1268812146020992e-02,-4.0139822302197774e-03,-5.1896524086171111e-02,1.6582017717404983e-03,1.2977552761688452e-02,1.1054640260202170e-04,5.5314401047855625e-03,-5.9668926820037192e-04,-1.8022366589147232e-02,1.4180427342231801e-03,3.3782158225861406e-02,-2.1820784598516347e-03,-4.3593763797471263e-02,2.3844923459127232e-03,4.0372474132876021e-02,-1.8564790794925931e-03,-2.5919019083157364e-02,9.4668250752838197e-04,9.7452143603211795e-03,-2.1859374393820116e-04,-5.6866175114088607e-04,8.6630043714302281e-05,3.2398037313968284e-03,-3.0105844637546317e-04,-8.2967885064491875e-03,6.1492537174985659e-04,1.4092431555543912e-02,-8.8958799203395569e-04,-1.7600759462392909e-02,9.6539865273307681e-04,1.6606475018221305e-02,-7.8780991475245368e-04,-1.1579150307068532e-02,4.5905408721793413e-04,5.4205173945764563e-03,-1.6006127707336813e-04,-1.1724091843960738e-03,-7.5722607807306522e-06,-3.9511040455528993e-04,4.4890376727443375e-05,1.4410068632075244e-03,-1.2163780084671234e-04,-3.1413384045315658e-03,2.2262758875858261e-04,4.9508699033769827e-03,-3.0686401108765484e-04,-6.0232885299164587e-03,3.3099806948938245e-04,5.7629055525978698e-03,-2.7992064861856957e-04,-4.2729407587168812e-03,1.7938876209754742e-04,2.3113035041792580e-03,-7.8652715602515346e-05,-7.6109450835857553e-04,1.6203023542976756e-05
B_re,-3.6197310170374364e-01,4.2623716161968896e-02,1.0442558605168604e+00,-5.1169061705205160e-02,-5.2168347833296080e-01,-9.5837086270817214e-03,-4.0918357752247581e-01,3.4950983203965447e-02,7.7290908053780871e-01,-4.0367033704132395e-02,-5.4880571310543713e-01,1.5057977766480246e-02,6.6317886354440733e-02,-8.8766397811100000e-03,-2.7903020554975283e-01,2.0885016001568342e-02,4.4168621915446610e-01,-2.3608156049816902e-02,-3.5754047379530779e-01,1.2978294728483070e-02,1.1182855561989839e-01,1.2074930288850665e-03,5.6710790190230148e-02,-5.6309275826603679e-03,-1.5371633337053051e-01,1.0713759361987551e-02,2.2063380342752156e-01,-1.1934934698211457e-02,-1.9108754899321076e-01,7.8408839801550317e-03,8.9056352054846508e-02,-2.1623562413632938e-03,-6.8761723520310118e-03,9.9316159225969767e-04,3.4751597942117504e-02,-2.9850521966408770e-03,-7.5066677039015511e-02,5.0017521343283279e-03,1.0120164210549228e-01,-5.5120377991805308e-03,-9.1268812212725578e-02,4.0139812597071766e-03,5.1896524122724191e-02,-1.6582013883303008e-03,-1.2977552770237263e-02,-1.1054636906992490e-04,-5.5314401095130777e-03,5.9668910192586431e-04,1.8022366603716616e-02,-1.4180423558160760e-03,-3.3782158252208053e-02,2.1820778955974748e-03,4.3593763830507198e-02,-2.3844917459026477e-03,-4.0372474162660571e-02,1.8564786250213070e-03,2.5919019101724190e-02,-9.4668228341784802e-04,-9.7452143670219375e-03,2.1859369527491032e-04,5.6866175166054688e-04,-8.6630018447785809e-05,-3.2398037341175973e-03,3.0105836329568703e-04,8.2967885131248875e-03,-6.1492520790826872e-04,-1.4092431566544408e-02,8.8958776135172814e-04,1.7600759475791733e-02,-9.6539840829776161e-04,-1.6606475030570760e-02,7.8780971994266017e-04,1.1579150315469081e-02,-4.5905397671463784e-04,-5.4205173983890593e-03,1.6006123998447896e-04,1.1724091851748862e-03,7.5722584186279344e-06,3.9511040490241824e-04,-4.4890363870965286e-05,-1.4410068644048479e-03,1.2163776747306131e-04,3.1413384070521555e-03,-2.2262752947080252e-04,-4.9508699072463250e-03,3.0686393129974711e-04,6.0232885345200696e-03,-3.3099798524086543e-04,-5.7629055569116865e-03,2.7992057884184757e-04,4.2729407618474873e-03,-1.7938871838780576e-04,-2.3113035058307213e-03,7.8652696988852814e-05,7.6109450888307720e-04,-1.6203019911573926e-05
B_im,1.9731843346993082e-02,7.8191572402561249e-01,-5.6924377390958542e-02,-9.3867679653211722e-01,2.8437961120744218e-02,-1.7580950390622699e-01,2.2305371360021371e-02,6.4116252025252818e-01,-4.2132738053586284e-02,-7.4051790456207500e-01,2.9916438806168424e-02,2.7623288857543293e-01,-3.6151125038884971e-03,-1.6283863045525843e-01,1.5210461257626720e-02,3.8312777792051561e-01,-2.4077146967682764e-02,-4.3308275720901279e-01,1.9490203869621570e-02,2.3808194873118621e-01,-6.0959847276089545e-03,2.2151013801288706e-02,-3.0914109473391886e-03,-1.0329728037860676e-01,8.3793644521938677e-03,1.9653993977010004e-01,-1.2027160958512556e-02,-2.1894194718732785e-01,1.0416539314083786e-02,1.4383810969981942e-01,-4.8546279535752277e-03,-3.9667625677300707e-02,3.7483286042266770e-04,1.8219186962786335e-02,-1.8943739703772282e-03,-5.4759689861234494e-02,4.0920237827692819e-03,9.1755309304628635e-02,-5.5166892866039246e-03,-1.0111631242178365e-01,4.9752322533224433e-03,7.3635016097252329e-02,-2.8289756948407232e-03,-3.0419098695783627e-02,7.0743040184220577e-04,-2.0279334769776726e-03,3.0152894996593547e-04,1.0946046474849242e-02,-9.8243234194423019e-04,-2.6013474431979208e-02,1.8415276351049722e-03,4.0029429176687774e-02,-2.3763763509441959e-03,-4.3742637882648490e-02,2.2007778988916821e-03,3.4056429030329079e-02,-1.4128934055081513e-03,-1.7366544956162928e-02,5.3122952721651462e-04,4.0100227957445616e-03,-3.0998784739528117e-05,-1.5891969824509331e-03,1.7660760305804961e-04,5.5228085206335360e-03,-4.5227308356600166e-04,-1.1280583523047210e-02,7.6820419104664647e-04,1.6319169669169999e-02,-9.5944956732383182e-04,-1.7709888867346313e-02,9.0524929707849592e-04,1.4452088116153831e-02,-6.3120062132246294e-04,-8.4211817163707039e-03,2.9548228166099988e-04,2.9362666568143662e-03,-6.3910155437390989e-05,1.3891044540066317e-04,-2.1538180763763722e-05,-8.2349800782906333e-04,7.8551890222244988e-05,2.2314020922179481e-03,-1.7124004762546194e-04,-4.0840235960460554e-03,2.6988089701892687e-04,5.6293105841332246e-03,-3.2834038515758789e-04,-6.0720412807759149e-03,3.1414643399931116e-04,5.1350443748991214e-03,-2.3292574377883966e-04,-3.2908229575472300e-03,1.2599333559378128e-04,1.4428561656837969e-03,-4.1488635135871576e-05,-2.9723875345907238e-04
M,-2,-1,0,1,2,-3,-2,-1,0,1,2,3,-4,-3,-2,-1,0,1,2,3,4,-5,-4,-3,-2,-1,0,1,2,3,4,5,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
L,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
# constraint,power
# norm_sq,1.2566370614359172e+01
# dEdt,1.0000000000000000e+00
# lambda_max,2.1879517847752239e+00
