A_re,-1.2503630438606016e-02,-7.8251029757647350e-01,3.6073054389047815e-02,9.3942474957037481e-01,-1.8021811995315301e-02,-1.7594514665465025e-01,1.4135270190605034e-02,6.4169394869692353e-01,-2.6701394650235990e-02,-7.4115374886756147e-01,1.8959654773346251e-02,2.7647091813808505e-01,2.2910247811250353e-03,1.6298196141591503e-01,-9.6402186685881630e-03,-3.8349048035745964e-01,1.5260536603301525e-02,4.3350428483150333e-01,-1.2353327400653728e-02,-2.3831047701897237e-01,3.8636495513845017e-03,2.2173442414330391e-02,-1.9596328252059984e-03,-1.0341634783463241e-01,5.3122539881459057e-03,1.9678349239052284e-01,-7.6252781908122532e-03,-2.1921918279004834e-01,6.6041118902626676e-03,1.4401528398858873e-01,-3.0776451398245022e-03,-3.9712740944824639e-02,-2.3774265953974084e-04,-1.8252606285319099e-02,1.2019030544485208e-03,5.4874630214158018e-02,-2.5967751069729868e-03,-9.1962343901303922e-02,3.5012020296178452e-03,1.0134810433735739e-01,-3.1574755380608622e-03,-7.3797048982950142e-02,1.7950988376454514e-03,3.0479403144695789e-02,-4.4876859527359604e-04,-2.0374230185567282e-03,1.9191632970050524e-04,1.1007380603447534e-02,-6.2580106517894779e-04,-2.6177025577661991e-02,1.1736719184182870e-03,4.0296881694800467e-02,-1.5149059547934628e-03,-4.4038061335243038e-02,1.4028304691736425e-03,3.4277349560003612e-02,-9.0022140014368412e-04,-1.7468642194741129e-02,3.3821045291675334e-04,4.0298252521842118e-03,2.0050617084567404e-05,1.6261160277770594e-03,-1.1459937572924774e-04,-5.6670513599576785e-03,2.9418591303384013e-04,1.1598334254141737e-02,-5.0046917745276149e-04,-1.6797645143589592e-02,6.2547575824784592e-04,1.8232669880778242e-02,-5.8997356298124228e-04,-1.4867192168539682e-02,4.1084650473754199e-04,8.6476680721964388e-03,-1.9188699733117253e-04,-3.0066943831383876e-03,4.1362084700950966e-05,1.5911057044014392e-04,-1.5712426975471348e-05,-9.5358886725699062e-04,5.7850310543587675e-05,2.6049718449520760e-03,-1.2697475377523144e-04,-4.7943154543868827e-03,2.0098073811693234e-04,6.6286098497909066e-03,-2.4495803940677036e-04,-7.1538084078173860e-03,2.3419395203865733e-04,6.0374083465109547e-03,-1.7305109405289768e-04,-3.8504316049912161e-03,9.3015216078200244e-05,1.6748631929205788e-03,-3.0332700237253802e-05,-3.4097990799091384e-04,-1.3244282591501240e-06,-1.1155024037330426e-04,8.2241807388909111e-06,4.2828149415049865e-04,-2.3571989974256629e-05,-9.9259769384389901e-04,4.6127779038903151e-05,1.6835357049566166e-03,-6.8949605737715934e-05,-2.2415736497588003e-03,8.2308592356457544e-05,2.4068496202927113e-03,-7.9520121304509539e-05,-2.0870474714404182e-03,6.1536599080965447e-05,1.4272989691163690e-03,-3.6617207487111251e-05,-7.2093906121210437e-04,1.5065633216227158e-05,2.2374588741028772e-04,-2.9374147095062575e-06
A_im,3.6224151450066194e-01,-2.7010209787600756e-02,-1.0450691637814478e+00,3.2426484344784519e-02,5.2210831136240343e-01,-6.0731603942959320e-03,-4.0951200903343232e-01,2.2149576412282053e-02,7.7356438275106543e-01,-2.5582664502525315e-02,-5.4927899181587514e-01,9.5430422746849517e-03,-6.6373206339109897e-02,5.6256998784120840e-03,2.7928643398984132e-01,-1.3237063286281513e-02,-4.4211245172590141e-01,1.4963405326119053e-02,3.5788783200407515e-01,-8.2258372368521036e-03,-1.1193368775064022e-01,7.6536680077070090e-04,5.6772518815587078e-02,-3.5696511520805991e-03,-1.5390127799500780e-01,6.7924317308456104e-03,2.2091188078968196e-01,-7.5668506589606464e-03,-1.9132769458364207e-01,4.9710156580804578e-03,8.9162461974355206e-02,-1.3707753274869261e-03,6.8876509521693325e-03,-6.3002956494188347e-04,-3.4820367266088809e-02,1.8941210624013464e-03,7.5231234583691006e-02,-3.1742870301275103e-03,-1.0143340573265232e-01,3.4982575791138986e-03,9.1475304221936532e-02,-2.5472706598602189e-03,-5.2005864041060702e-02,1.0520646847342529e-03,1.3001293438436000e-02,-7.0326121182554894e-05,-5.5600206605932248e-03,3.7994397698698593e-04,1.8130119755436363e-02,-9.0355783340087287e-04,-3.4002514448962295e-02,1.3909359482628225e-03,4.3888423452711892e-02,-1.5200710046219445e-03,-4.0641481146410710e-02,1.1831583288639022e-03,2.6080369760715708e-02,-6.0296857733444452e-04,-9.7983188926422781e-03,1.3909821992275854e-04,-5.8088857556095458e-04,5.6128898027510721e-05,3.3200696984869897e-03,-1.9561054004402142e-04,-8.5228869609558396e-03,4.0034166889870495e-04,1.4499136577159762e-02,-5.7980720471942316e-04,-1.8120712758133303e-02,6.2934018892253293e-04,1.7092176629909271e-02,-5.1317336262206162e-04,-1.1902672548971845e-02,2.9849294452421142e-04,5.5591776733413829e-03,-1.0378251606718466e-04,-1.1983056814634028e-03,5.4920360606489205e-06,4.5520690159356038e-04,-3.2915138016303273e-05,-1.6759888525859511e-03,8.9916139321483127e-05,3.6786013278137758e-03,-1.6548601213335412e-04,-5.8226372403479831e-03,2.2880060617495130e-04,7.0967087766498800e-03,-2.4692895029568274e-04,-6.7848615078879466e-03,2.0839400063628560e-04,5.0134850580141237e-03,-1.3290581714869179e-04,-2.6947562191767696e-03,5.7811439099298886e-05,8.7877303806948779e-04,-1.1769635711437064e-05,3.8370251323189175e-05,-3.8503871781332327e-06,-2.3826413302393192e-04,1.4783026433816465e-05,6.8290791478082201e-04,-3.4261581799689191e-05,-1.3363750550784682e-03,5.8110758300233889e-05,1.9975495361042187e-03,-7.7372610748077008e-05,-2.3845747177987362e-03,8.3077455798614459e-05,2.3037896283884911e-03,-7.2038807854699617e-05,-1.7827864959016923e-03,4.9266199590676762e-05,1.0608431273899086e-03,-2.4884707582905399e-05,-4.3646908528787153e-04,7.7230502564020863e-06,8.5100398691508974e-05
B_re,3.6224151502314494e-01,-2.7010179105749779e-02,-1.0450691651157902e+00,3.2426451653657248e-02,5.2210831194643659e-01,-6.0731529319589675e-03,-4.0951200959861167e-01,2.2149551803669485e-02,7.7356438374048997e-01,-2.5582637929958348e-02,-5.4927899246911405e-01,9.5430332996346307e-03,-6.6373206437698298e-02,5.6256932497142148e-03,2.7928643436806522e-01,-1.3237048658921995e-02,-4.4211245229377255e-01,1.4963389580425588e-02,3.5788783244131406e-01,-8.2258290662102357e-03,-1.1193368787640395e-01,7.6536583303559791e-04,5.6772518896548566e-02,-3.5696470198695869e-03,-1.5390127820187319e-01,6.7924242310441300e-03,2.2091188107465765e-01,-7.5668426196956427e-03,-1.9132769482110884e-01,4.9710105934121897e-03,8.9162462079645149e-02,-1.3707740304878784e-03,6.8876509626897946e-03,-6.3002879955167089e-04,-3.4820367314892624e-02,1.8941188882873330e-03,7.5231234684534132e-02,-3.1742835211635251e-03,-1.0143340586410181e-01,3.4982538333118889e-03,9.1475304336791297e-02,-2.5472680209648936e-03,-5.2005864103989489e-02,1.0520636424384761e-03,1.3001293453149513e-02,-7.0326029785969620e-05,-5.5600206687569168e-03,3.7994352332561634e-04,1.8130119780616509e-02,-9.0355680024322858e-04,-3.4002514494521817e-02,1.3909344070868945e-03,4.3888423509852059e-02,-1.5200693656707764e-03,-4.0641481197922151e-02,1.1831570877864294e-03,2.6080369792812592e-02,-6.0296796569293723e-04,-9.7983189042173402e-03,1.3909808722670455e-04,-5.8088857647265271e-04,5.6128827884883249e-05,3.3200697032773059e-03,-1.9561030872321025e-04,-8.5228869727387181e-03,4.0034121178006768e-04,1.4499136596606977e-02,-5.7980656038433864e-04,-1.8120712781836339e-02,6.2933950603454112e-04,1.7092176651749912e-02,-5.1317281878741244e-04,-1.1902672563810132e-02,2.9849263657705732e-04,5.5591776800607779e-03,-1.0378241298973470e-04,-1.1983056828317302e-03,5.4920287270110290e-06,4.5520690228064792e-04,-3.2915097610808907e-05,-1.6759888549795910e-03,8.9916033550154067e-05,3.6786013328881126e-03,-1.6548582316675361e-04,-5.8226372481716901e-03,2.2880035107691960e-04,7.0967087859755019e-03,-2.4692868077800210e-04,-6.7848615166204874e-03,2.0839377785925706e-04,5.0134850643304323e-03,-1.3290567825006801e-04,-2.6947562224884040e-03,5.7811380398386177e-05,8.7877303911162346e-04,-1.1769624379531112e-05,3.8370251385096144e-05,-3.8503822345231031e-06,-2.3826413337694373e-04,1.4783008486818536e-05,6.8290791575003631e-04,-3.4261541630015973e-05,-1.3363750569198160e-03,5.8110691910860357e-05,1.9975495387932109e-03,-7.7372524225427015e-05,-2.3845747209448567e-03,8.3077364665375361e-05,2.3037896313715736e-03,-7.2038730290197961e-05,-1.7827864981668270e-03,4.9266147580847119e-05,1.0608431287096099e-03,-2.4884681920083326e-05,-4.3646908581620569e-04,7.7230425577794242e-06,8.5100398789422690e-05
B_im,1.2503615301792899e-02,7.8251029863553012e-01,-3.6073015731908603e-02,-9.3942475069878639e-01,1.8021795075337094e-02,1.7594514691223015e-01,-1.4135253816823413e-02,-6.4169394954634718e-01,2.6701365985670980e-02,7.4115374978477588e-01,-1.8959635848390867e-02,-2.7647091844787985e-01,-2.2910219249215450e-03,-1.6298196164471979e-01,9.6402077110693315e-03,3.8349048086235665e-01,-1.5260520151520534e-02,-4.3350428537500207e-01,1.2353314733415791e-02,2.3831047730100091e-01,-3.8636459078855586e-03,-2.2173442447733945e-02,1.9596304796695393e-03,1.0341634797726501e-01,-5.3122479950461834e-03,-1.9678349264939549e-01,7.6252699347785727e-03,2.1921918306754182e-01,-6.6041050106097690e-03,-1.4401528416340717e-01,3.0776420894677537e-03,3.9712740989593480e-02,2.3774235475081701e-04,1.8252606311738240e-02,-1.2019016405511432e-03,-5.4874630289202385e-02,2.5967721854422282e-03,9.1962344022423620e-02,-3.5011982213900687e-03,-1.0134810446665206e-01,3.1574722105989338e-03,7.3797049074037474e-02,-1.7950970145325469e-03,-3.0479403180672937e-02,4.4876816900748032e-04,2.0374230217114790e-03,-1.9191609318949677e-04,-1.1007380619106645e-02,6.2580033568276547e-04,2.6177025613323694e-02,-1.1736705985100607e-03,-4.0296881747997539e-02,1.5149042993814377e-03,4.4038061391815028e-02,-1.4028289768318861e-03,-3.4277349602842122e-02,9.0022047026215482e-04,1.7468642215853265e-02,-3.3821011757466466e-04,-4.0298252567645037e-03,-2.0050590671638590e-05,-1.6261160301981816e-03,1.1459923694845179e-04,5.6670513679422108e-03,-2.9418557167086806e-04,-1.1598334269920170e-02,5.0046861404545414e-04,1.6797645165830204e-02,-6.2547507154468848e-04,-1.8232669904349588e-02,5.8997293023357802e-04,1.4867192187311303e-02,-4.1084607485585212e-04,-8.6476680828258962e-03,1.9188680266282946e-04,3.0066943866963259e-03,-4.1362045058972966e-05,-1.5911057069327967e-04,1.5712407069747855e-05,9.5358886865167089e-04,-5.7850241197085447e-05,-2.6049718486029962e-03,1.2697460676591114e-04,4.7943154609094638e-03,-2.0098051145521741e-04,-6.6286098585961557e-03,2.4495776923285734e-04,7.1538084171203567e-03,-2.3419369904704044e-04,-6.0374083542005736e-03,1.7305091106226857e-04,3.8504316097855945e-03,-9.3015120136345672e-05,-1.6748631949467636e-03,3.0332670045382751e-05,3.4097990838205815e-04,1.3244264656308394e-06,1.1155024054394304e-04,-8.2241705117211717e-06,-4.2828149476997637e-04,2.3571961894970080e-05,9.9259769523043812e-04,-4.6127725692896570e-05,-1.6835357072481831e-03,6.8949527834448330e-05,2.2415736527453094e-03,-8.2308501209648450e-05,-2.4068496234383643e-03,7.9520034881127701e-05,2.0870474741177176e-03,-6.1536533457369209e-05,-1.4272989709115955e-03,3.6617169253822233e-05,7.2093906209790926e-04,-1.5065617909760170e-05,-2.2374588767602152e-04,2.9374118728272711e-06
M,-2,-1,0,1,2,-3,-2,-1,0,1,2,3,-4,-3,-2,-1,0,1,2,3,4,-5,-4,-3,-2,-1,0,1,2,3,4,5,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
L,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
# constraint,power
# norm_sq,1.2566370614359172e+01
# dEdt,1.0000000000000000e+00
# lambda_max,2.1879618000955996e+00
