A_re,0.453407582250,0.534015193062,0.601801236559,0.660200030905,0.711066878194,0.755520850896,0.794288383303,0.827867315216,0.856614160256,0.880794363165,0.900613056660,0.916234810024,0.927796809340,0.935417935220,0.939205177344,0.939258261671,0.935673042654,0.928544019631,0.917966217287,0.904036594361,0.886855095300,0.866525426627,0.843155617343,0.816858407113,0.787751495052,0.755957674061,0.721604870005,0.684826100859,0.645759367853,0.604547488351,0.561337878441,0.516282291891,0.469536521102,0.421260064919,0.371615767508,0.320769432067,0.268889412746,0.216146187836,0.162711917065,0.108759985632,0.054464537458
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.453407582250,-0.534015193062,-0.601801236559,-0.660200030905,-0.711066878194,-0.755520850896,-0.794288383303,-0.827867315216,-0.856614160256,-0.880794363165,-0.900613056660,-0.916234810024,-0.927796809340,-0.935417935220,-0.939205177344,-0.939258261671,-0.935673042654,-0.928544019631,-0.917966217287,-0.904036594361,-0.886855095300,-0.866525426627,-0.843155617343,-0.816858407113,-0.787751495052,-0.755957674061,-0.721604870005,-0.684826100859,-0.645759367853,-0.604547488351,-0.561337878441,-0.516282291891,-0.469536521102,-0.421260064919,-0.371615767508,-0.320769432067,-0.268889412746,-0.216146187836,-0.162711917065,-0.108759985632,-0.054464537458
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
# constraint,norm
# norm_sq,42.000000000000
# dEdt,3.342253804930
# lambda_max,3.337137136929
