A_re,0.322730546123,0.381427078010,0.431843672803,0.476518158334,0.516853099601,0.553716391689,0.587686633974,0.619170550602,0.648465608938,0.675796175805,0.701335709189,0.725221056090,0.747562035957,0.768448078856,0.787952953048,0.806138212953,0.823055766228,0.838749819781,0.853258378621,0.866614416705,0.878846803169,0.889981043391,0.900039877974,0.909043771368,0.917011313813,0.923959554475,0.929904279466,0.934860245290,0.938841375981,0.941860930407,0.943931644887,0.945065855260,0.945275601712,0.944572719068,0.942968914744,0.940475836177,0.937105129221,0.932868488763,0.927777702585,0.921844689356,0.915081531484,0.907500503454,0.899114096174,0.889935037799,0.879976311405,0.869251169861,0.857773148178,0.845556073596,0.832614073624,0.818961582225,0.804613344312,0.789584418713,0.773890179719,0.757546317351,0.740568836435,0.722974054582,0.704778599164,0.685999403344,0.666653701246,0.646759022314,0.626333184921,0.605394289278,0.583960709692,0.562051086212,0.539684315710,0.516879542424,0.493656148006,0.470033741110,0.446032146539,0.421671393990,0.396971706416,0.371953488046,0.346637312060,0.321043907980,0.295194148759,0.269109037624,0.242809694671,0.216317343247,0.189653296122,0.162838941491,0.135895728808,0.108845154467,0.081708747374,0.054508054386,0.027264625675
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.322730546123,-0.381427078010,-0.431843672803,-0.476518158334,-0.516853099601,-0.553716391689,-0.587686633974,-0.619170550602,-0.648465608938,-0.675796175805,-0.701335709189,-0.725221056090,-0.747562035957,-0.768448078856,-0.787952953048,-0.806138212953,-0.823055766228,-0.838749819781,-0.853258378621,-0.866614416705,-0.878846803169,-0.889981043391,-0.900039877974,-0.909043771368,-0.917011313813,-0.923959554475,-0.929904279466,-0.934860245290,-0.938841375981,-0.941860930407,-0.943931644887,-0.945065855260,-0.945275601712,-0.944572719068,-0.942968914744,-0.940475836177,-0.937105129221,-0.932868488763,-0.927777702585,-0.921844689356,-0.915081531484,-0.907500503454,-0.899114096174,-0.889935037799,-0.879976311405,-0.869251169861,-0.857773148178,-0.845556073596,-0.832614073624,-0.818961582225,-0.804613344312,-0.789584418713,-0.773890179719,-0.757546317351,-0.740568836435,-0.722974054582,-0.704778599164,-0.685999403344,-0.666653701246,-0.646759022314,-0.626333184921,-0.605394289278,-0.583960709692,-0.562051086212,-0.539684315710,-0.516879542424,-0.493656148006,-0.470033741110,-0.446032146539,-0.421671393990,-0.396971706416,-0.371953488046,-0.346637312060,-0.321043907980,-0.295194148759,-0.269109037624,-0.242809694671,-0.216317343247,-0.189653296122,-0.162838941491,-0.135895728808,-0.108845154467,-0.081708747374,-0.054508054386,-0.027264625675
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
# constraint,norm
# norm_sq,86.000000000000
# dEdt,6.843662552951
# lambda_max,6.841076695814
