A_re,0.338268902358,0.399695512757,0.452381784318,0.498980610661,0.540955645104,0.579210746088,0.614347095869,0.646786217904,0.676835566485,0.704726390229,0.730636966276,0.754707566220,0.777050484873,0.797756985121,0.816902242614,0.834548951053,0.850750005592,0.865550536322,0.878989473887,0.891100771904,0.901914373449,0.911456983778,0.919752694356,0.926823491357,0.932689673371,0.937370197030,0.940882964817,0.943245066110,0.944472980059,0.944582747080,0.943590114331,0.941510659483,0.938359896255,0.934153364518,0.928906707275,0.922635736408,0.915356488745,0.907085273765,0.897838714000,0.887633779076,0.876487814144,0.864418563360,0.851444188975,0.837583286507,0.822854896416,0.807278512620,0.790874088174,0.773662038384,0.755663241566,0.736899037697,0.717391225097,0.697162055345,0.676234226535,0.654630875039,0.632375565865,0.609492281725,0.586005410914,0.561939734082,0.537320409979,0.512172960243,0.486523253311,0.460397487504,0.433822173351,0.406824115207,0.379430392218,0.351668338676,0.323565523826,0.295149731147,0.266448937170,0.237491289869,0.208305086655,0.178918752016,0.149360814855,0.119659885527,0.089844632652,0.059943759697,0.029985981394
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.338268902358,-0.399695512757,-0.452381784318,-0.498980610661,-0.540955645104,-0.579210746088,-0.614347095869,-0.646786217904,-0.676835566485,-0.704726390229,-0.730636966276,-0.754707566220,-0.777050484873,-0.797756985121,-0.816902242614,-0.834548951053,-0.850750005592,-0.865550536322,-0.878989473887,-0.891100771904,-0.901914373449,-0.911456983778,-0.919752694356,-0.926823491357,-0.932689673371,-0.937370197030,-0.940882964817,-0.943245066110,-0.944472980059,-0.944582747080,-0.943590114331,-0.941510659483,-0.938359896255,-0.934153364518,-0.928906707275,-0.922635736408,-0.915356488745,-0.907085273765,-0.897838714000,-0.887633779076,-0.876487814144,-0.864418563360,-0.851444188975,-0.837583286507,-0.822854896416,-0.807278512620,-0.790874088174,-0.773662038384,-0.755663241566,-0.736899037697,-0.717391225097,-0.697162055345,-0.676234226535,-0.654630875039,-0.632375565865,-0.609492281725,-0.586005410914,-0.561939734082,-0.537320409979,-0.512172960243,-0.486523253311,-0.460397487504,-0.433822173351,-0.406824115207,-0.379430392218,-0.351668338676,-0.323565523826,-0.295149731147,-0.266448937170,-0.237491289869,-0.208305086655,-0.178918752016,-0.149360814855,-0.119659885527,-0.089844632652,-0.059943759697,-0.029985981394
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
# constraint,norm
# norm_sq,78.000000000000
# dEdt,6.207042780584
# lambda_max,6.204201437109
