A_re,0.264052089167,0.312273881111,0.353848362946,0.390866779466,0.424490202818,0.455441065746,0.484204071838,0.511122389117,0.536448978595,0.560376250563,0.583054279208,0.604602546484,0.625117819588,0.644679611672,0.663354073959,0.681196836708,0.698255126152,0.714569370693,0.730174439154,0.745100609015,0.759374333179,0.773018854180,0.786054701292,0.798500096685,0.810371290117,0.821682836931,0.832447830634,0.842678098796,0.852384369063,0.861576410664,0.870263155681,0.878452803478,0.886152911064,0.893370471613,0.900111982974,0.906383507681,0.912190725688,0.917538980892,0.922433322276,0.926878540423,0.930879199996,0.934439668717,0.937564143266,0.940256672502,0.942521178302,0.944361474321,0.945781282888,0.946784250263,0.947373960432,0.947553947587,0.947327707442,0.946698707491,0.945670396328,0.944246212105,0.942429590231,0.940223970360,0.937632802751,0.934659554053,0.931307712558,0.927580792979,0.923482340780,0.919015936109,0.914185197355,0.908993784369,0.903445401360,0.897543799505,0.891292779294,0.884696192611,0.877757944595,0.870481995276,0.862872361015,0.854933115751,0.846668392073,0.838082382128,0.829179338371,0.819963574175,0.810439464299,0.800611445228,0.790484015395,0.780061735284,0.769349227426,0.758351176296,0.747072328107,0.735517490513,0.723691532232,0.711599382575,0.699246030902,0.686636526006,0.673775975415,0.660669544638,0.647322456337,0.633739989442,0.619927478204,0.605890311194,0.591633930243,0.577163829338,0.562485553464,0.547604697397,0.532526904455,0.517257865207,0.501803316138,0.486169038274,0.470360855773,0.454384634477,0.438246280431,0.421951738368,0.405506990163,0.388918053260,0.372190979063,0.355331851310,0.338346784415,0.321241921783,0.304023434111,0.286697517657,0.269270392495,0.251748300745,0.234137504792,0.216444285481,0.198674940295,0.180835781525,0.162933134419,0.144973335319,0.126962729792,0.108907670739,0.090814516504,0.072689628970,0.054539371644,0.036370107737,0.018188198242
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.264052089167,-0.312273881111,-0.353848362946,-0.390866779466,-0.424490202818,-0.455441065746,-0.484204071838,-0.511122389117,-0.536448978595,-0.560376250563,-0.583054279208,-0.604602546484,-0.625117819588,-0.644679611672,-0.663354073959,-0.681196836708,-0.698255126152,-0.714569370693,-0.730174439154,-0.745100609015,-0.759374333179,-0.773018854180,-0.786054701292,-0.798500096685,-0.810371290117,-0.821682836931,-0.832447830634,-0.842678098796,-0.852384369063,-0.861576410664,-0.870263155681,-0.878452803478,-0.886152911064,-0.893370471613,-0.900111982974,-0.906383507681,-0.912190725688,-0.917538980892,-0.922433322276,-0.926878540423,-0.930879199996,-0.934439668717,-0.937564143266,-0.940256672502,-0.942521178302,-0.944361474321,-0.945781282888,-0.946784250263,-0.947373960432,-0.947553947587,-0.947327707442,-0.946698707491,-0.945670396328,-0.944246212105,-0.942429590231,-0.940223970360,-0.937632802751,-0.934659554053,-0.931307712558,-0.927580792979,-0.923482340780,-0.919015936109,-0.914185197355,-0.908993784369,-0.903445401360,-0.897543799505,-0.891292779294,-0.884696192611,-0.877757944595,-0.870481995276,-0.862872361015,-0.854933115751,-0.846668392073,-0.838082382128,-0.829179338371,-0.819963574175,-0.810439464299,-0.800611445228,-0.790484015395,-0.780061735284,-0.769349227426,-0.758351176296,-0.747072328107,-0.735517490513,-0.723691532232,-0.711599382575,-0.699246030902,-0.686636526006,-0.673775975415,-0.660669544638,-0.647322456337,-0.633739989442,-0.619927478204,-0.605890311194,-0.591633930243,-0.577163829338,-0.562485553464,-0.547604697397,-0.532526904455,-0.517257865207,-0.501803316138,-0.486169038274,-0.470360855773,-0.454384634477,-0.438246280431,-0.421951738368,-0.405506990163,-0.388918053260,-0.372190979063,-0.355331851310,-0.338346784415,-0.321241921783,-0.304023434111,-0.286697517657,-0.269270392495,-0.251748300745,-0.234137504792,-0.216444285481,-0.198674940295,-0.180835781525,-0.162933134419,-0.144973335319,-0.126962729792,-0.108907670739,-0.090814516504,-0.072689628970,-0.054539371644,-0.036370107737,-0.018188198242
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
# constraint,norm
# norm_sq,130.000000000000
# dEdt,10.345071300973
# lambda_max,10.343341064678
