A_re,0.256456069870,0.303307624676,0.343714034460,0.379707673512,0.412417393699,0.442545930227,0.470565045630,0.496808967088,0.521524247000,0.544898572865,0.567078463204,0.588180677822,0.608299872078,0.627513903284,0.645887613154,0.663475588944,0.680324221097,0.696473264584,0.711957042684,0.726805388361,0.741044389823,0.754696987800,0.767783459007,0.780321811178,0.792328108634,0.803816742737,0.814800658175,0.825291543589,0.835299993137,0.844835644237,0.853907295620,0.862523009017,0.870690197160,0.878415700276,0.885705852840,0.892566542067,0.899003259336,0.905021145564,0.910625031365,0.915819472697,0.920608782603,0.924997059540,0.928988212724,0.932585984875,0.935793972647,0.938615645043,0.941054360027,0.943113379545,0.944795883125,0.946104980215,0.947043721387,0.947615108524,0.947822104096,0.947667639615,0.947154623343,0.946285947331,0.945064493848,0.943493141254,0.941574769373,0.939312264400,0.936708523389,0.933766458358,0.930489000037,0.926879101294,0.922939740255,0.918673923158,0.914084686938,0.909175101593,0.903948272312,0.898407341412,0.892555490086,0.886395939962,0.879931954515,0.873166840311,0.866103948114,0.858746673857,0.851098459486,0.843162793686,0.834943212492,0.826443299800,0.817666687776,0.808617057168,0.799298137536,0.789713707390,0.779867594259,0.769763674673,0.759405874081,0.748798166700,0.737944575296,0.726849170909,0.715516072510,0.703949446615,0.692153506833,0.680132513371,0.667890772490,0.655432635907,0.642762500164,0.629884805942,0.616804037347,0.603524721145,0.590051425969,0.576388761485,0.562541377521,0.548513963175,0.534311245877,0.519937990427,0.505398998010,0.490699105171,0.475843182773,0.460836134926,0.445682897891,0.430388438962,0.414957755325,0.399395872894,0.383707845129,0.367898751838,0.351973697946,0.335937812266,0.319796246237,0.303554172654,0.287216784381,0.270789293050,0.254276927740,0.237684933656,0.221018570785,0.204283112540,0.187483844401,0.170626062542,0.153715072446,0.136756187512,0.119754727659,0.102716017918,0.085645387017,0.068548165959,0.051429686601,0.034295280221,0.017150276084
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.256456069870,-0.303307624676,-0.343714034460,-0.379707673512,-0.412417393699,-0.442545930227,-0.470565045630,-0.496808967088,-0.521524247000,-0.544898572865,-0.567078463204,-0.588180677822,-0.608299872078,-0.627513903284,-0.645887613154,-0.663475588944,-0.680324221097,-0.696473264584,-0.711957042684,-0.726805388361,-0.741044389823,-0.754696987800,-0.767783459007,-0.780321811178,-0.792328108634,-0.803816742737,-0.814800658175,-0.825291543589,-0.835299993137,-0.844835644237,-0.853907295620,-0.862523009017,-0.870690197160,-0.878415700276,-0.885705852840,-0.892566542067,-0.899003259336,-0.905021145564,-0.910625031365,-0.915819472697,-0.920608782603,-0.924997059540,-0.928988212724,-0.932585984875,-0.935793972647,-0.938615645043,-0.941054360027,-0.943113379545,-0.944795883125,-0.946104980215,-0.947043721387,-0.947615108524,-0.947822104096,-0.947667639615,-0.947154623343,-0.946285947331,-0.945064493848,-0.943493141254,-0.941574769373,-0.939312264400,-0.936708523389,-0.933766458358,-0.930489000037,-0.926879101294,-0.922939740255,-0.918673923158,-0.914084686938,-0.909175101593,-0.903948272312,-0.898407341412,-0.892555490086,-0.886395939962,-0.879931954515,-0.873166840311,-0.866103948114,-0.858746673857,-0.851098459486,-0.843162793686,-0.834943212492,-0.826443299800,-0.817666687776,-0.808617057169,-0.799298137536,-0.789713707390,-0.779867594259,-0.769763674673,-0.759405874081,-0.748798166700,-0.737944575296,-0.726849170909,-0.715516072510,-0.703949446615,-0.692153506833,-0.680132513371,-0.667890772490,-0.655432635907,-0.642762500164,-0.629884805942,-0.616804037347,-0.603524721145,-0.590051425969,-0.576388761485,-0.562541377521,-0.548513963175,-0.534311245877,-0.519937990427,-0.505398998010,-0.490699105171,-0.475843182773,-0.460836134926,-0.445682897891,-0.430388438962,-0.414957755325,-0.399395872894,-0.383707845129,-0.367898751838,-0.351973697946,-0.335937812266,-0.319796246237,-0.303554172654,-0.287216784381,-0.270789293050,-0.254276927740,-0.237684933656,-0.221018570785,-0.204283112540,-0.187483844401,-0.170626062542,-0.153715072446,-0.136756187512,-0.119754727659,-0.102716017918,-0.085645387017,-0.068548165959,-0.051429686601,-0.034295280221,-0.017150276084
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
# constraint,norm
# norm_sq,138.000000000000
# dEdt,10.981691073341
# lambda_max,10.980059018943
