A_re,0.392898969457,0.463704749104,0.524011044293,0.576859867520,0.623916124813,0.666198387817,0.704377173612,0.738917535081,0.770155017922,0.798339467624,0.823661884361,0.846271703294,0.866288361373,0.883809297386,0.898915639718,0.911676346118,0.922151278018,0.930393523480,0.936451178797,0.940368732498,0.942188152221,0.941949746030,0.939692849967,0.935456379962,0.929279276495,0.921200863482,0.911261137755,0.899501001828,0.885962449812,0.870688714287,0.853724380320,0.835115471606,0.814909512757,0.793155571024,0.769904280161,0.745207848671,0.719120054315,0.691696226453,0.662993217596,0.633069365281,0.601984445306,0.569799617178,0.536577362536,0.502381417250,0.467276697786,0.431329222400,0.394606027653,0.357175080719,0.319105187901,0.280465899753,0.241327413188,0.201760470914,0.161836258530,0.121626299610,0.081202349069,0.040636285105
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.392898969457,-0.463704749104,-0.524011044293,-0.576859867520,-0.623916124813,-0.666198387817,-0.704377173612,-0.738917535081,-0.770155017922,-0.798339467624,-0.823661884361,-0.846271703294,-0.866288361373,-0.883809297386,-0.898915639718,-0.911676346118,-0.922151278018,-0.930393523480,-0.936451178797,-0.940368732498,-0.942188152221,-0.941949746030,-0.939692849967,-0.935456379962,-0.929279276495,-0.921200863482,-0.911261137755,-0.899501001828,-0.885962449812,-0.870688714287,-0.853724380320,-0.835115471606,-0.814909512757,-0.793155571024,-0.769904280161,-0.745207848671,-0.719120054315,-0.691696226453,-0.662993217596,-0.633069365281,-0.601984445306,-0.569799617178,-0.536577362536,-0.502381417250,-0.467276697786,-0.431329222400,-0.394606027653,-0.357175080719,-0.319105187901,-0.280465899753,-0.241327413188,-0.201760470914,-0.161836258530,-0.121626299610,-0.081202349069,-0.040636285105
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
# constraint,norm
# norm_sq,57.000000000000
# dEdt,4.535915878119
# lambda_max,4.532079454465
