A_re,0.336203300316,0.397268311207,0.449655037551,0.496001171893,0.537762331312,0.575837668067,0.610825427888,0.643145224012,0.673103232365,0.700929828484,0.726802683424,0.750861641110,0.773218688067,0.793964857659,0.813175146022,0.830912096545,0.847228467889,0.862169255927,0.875773250563,0.888074251367,0.899102028794,0.908883092772,0.917441313486,0.924798427326,0.930974452598,0.935988033585,0.939856727170,0.942597242982,0.944225645644,0.944757525832,0.944208145518,0.942592561669,0.939925731838,0.936222604463,0.931498196153,0.925767657841,0.919046331350,0.911349797685,0.902693918105,0.893094868901,0.882569170635,0.871133712501,0.858805772344,0.845603032832,0.831543594170,0.816645983721,0.800929162833,0.784412531141,0.767115928570,0.749059635257,0.730264369559,0.710751284312,0.690541961487,0.669658405363,0.648123034341,0.625958671491,0.603188533935,0.579836221143,0.555925702234,0.531481302333,0.506527688064,0.481089852245,0.455193097822,0.428863021122,0.402125494444,0.375006648071,0.347532851713,0.319730695450,0.291626970200,0.263248647758,0.234622860442,0.205776880381,0.176738098475,0.147534003074,0.118192158392,0.088740182704,0.059205726335,0.029616449501
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.336203300316,-0.397268311207,-0.449655037551,-0.496001171893,-0.537762331312,-0.575837668067,-0.610825427888,-0.643145224012,-0.673103232365,-0.700929828484,-0.726802683424,-0.750861641110,-0.773218688067,-0.793964857659,-0.813175146022,-0.830912096545,-0.847228467889,-0.862169255927,-0.875773250563,-0.888074251367,-0.899102028794,-0.908883092772,-0.917441313486,-0.924798427326,-0.930974452598,-0.935988033585,-0.939856727170,-0.942597242982,-0.944225645644,-0.944757525832,-0.944208145518,-0.942592561669,-0.939925731838,-0.936222604463,-0.931498196153,-0.925767657841,-0.919046331350,-0.911349797685,-0.902693918105,-0.893094868901,-0.882569170635,-0.871133712501,-0.858805772344,-0.845603032832,-0.831543594170,-0.816645983721,-0.800929162833,-0.784412531141,-0.767115928570,-0.749059635257,-0.730264369559,-0.710751284312,-0.690541961487,-0.669658405363,-0.648123034341,-0.625958671491,-0.603188533935,-0.579836221143,-0.555925702234,-0.531481302333,-0.506527688064,-0.481089852245,-0.455193097822,-0.428863021122,-0.402125494444,-0.375006648071,-0.347532851713,-0.319730695450,-0.291626970200,-0.263248647758,-0.234622860442,-0.205776880381,-0.176738098475,-0.147534003074,-0.118192158392,-0.088740182704,-0.059205726335,-0.029616449501
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
# constraint,norm
# norm_sq,79.000000000000
# dEdt,6.286620252130
# lambda_max,6.283813572191
