A_re,-0.967124334736,-0.956290235393,-0.827308655129,-0.604313987520,-0.317087528121
A_im,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,0.967124334736,0.956290235393,0.827308655129,0.604313987520,0.317087528121
M,-2,-2,-2,-2,-2
L,2,3,4,5,6
# constraint,norm
# norm_sq,6.000000000000
# dEdt,0.477464829276
# lambda_max,0.451313525317
