A_re,0.290328155494,0.343267697406,0.388846331886,0.429357291040,0.466071598445,0.499778456768,0.531006088172,0.560127448925,0.587416625600,0.613081411248,0.637283308021,0.660150420211,0.681786099961,0.702274938673,0.721687035991,0.740081114838,0.757506841793,0.774006587026,0.789616780603,0.804368972643,0.818290672563,0.831406021085,0.843736333896,0.855300545640,0.866115575612,0.876196631349,0.885557462466,0.894210574305,0.902167408867,0.909438498886,0.916033599727,0.921961802838,0.927231633771,0.931851137219,0.935827951059,0.939169371069,0.941882407639,0.943973835641,0.945450238386,0.946318046451,0.946583572066,0.946253039605,0.945332612672,0.943828418197,0.941746567878,0.939093177291,0.935874382913,0.932096357294,0.927765322570,0.922887562488,0.917469433093,0.911517372210,0.905037907836,0.898037665538,0.890523374950,0.882501875456,0.873980121114,0.864965184900,0.855464262312,0.845484674398,0.835033870249,0.824119428988,0.812749061308,0.800930610577,0.788672053548,0.775981500699,0.762867196228,0.749337517721,0.735400975524,0.721066211824,0.706341999469,0.691237240532,0.675760964646,0.659922327106,0.643730606773,0.627195203768,0.610325636990,0.593131541445,0.575622665415,0.557808867469,0.539700113317,0.521306472526,0.502638115102,0.483705307944,0.464518411172,0.445087874346,0.425424232578,0.405538102535,0.385440178351,0.365141227445,0.344652086257,0.323983655895,0.303146897717,0.282152828830,0.261012517535,0.239737078698,0.218337669072,0.196825482559,0.175211745432,0.153507711497,0.131724657232,0.109873876870,0.087966677464,0.066014373915,0.044028283970,0.022019723209
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.290328155494,-0.343267697406,-0.388846331886,-0.429357291040,-0.466071598445,-0.499778456768,-0.531006088172,-0.560127448925,-0.587416625600,-0.613081411248,-0.637283308021,-0.660150420211,-0.681786099961,-0.702274938673,-0.721687035991,-0.740081114838,-0.757506841793,-0.774006587026,-0.789616780603,-0.804368972643,-0.818290672563,-0.831406021085,-0.843736333896,-0.855300545640,-0.866115575612,-0.876196631349,-0.885557462466,-0.894210574305,-0.902167408867,-0.909438498886,-0.916033599727,-0.921961802838,-0.927231633771,-0.931851137219,-0.935827951060,-0.939169371069,-0.941882407639,-0.943973835641,-0.945450238386,-0.946318046451,-0.946583572066,-0.946253039605,-0.945332612672,-0.943828418197,-0.941746567878,-0.939093177291,-0.935874382913,-0.932096357294,-0.927765322570,-0.922887562488,-0.917469433093,-0.911517372210,-0.905037907836,-0.898037665538,-0.890523374950,-0.882501875456,-0.873980121114,-0.864965184900,-0.855464262312,-0.845484674398,-0.835033870249,-0.824119428988,-0.812749061308,-0.800930610577,-0.788672053548,-0.775981500699,-0.762867196228,-0.749337517721,-0.735400975524,-0.721066211824,-0.706341999469,-0.691237240532,-0.675760964646,-0.659922327106,-0.643730606773,-0.627195203768,-0.610325636990,-0.593131541445,-0.575622665415,-0.557808867469,-0.539700113317,-0.521306472526,-0.502638115102,-0.483705307944,-0.464518411172,-0.445087874346,-0.425424232578,-0.405538102535,-0.385440178351,-0.365141227445,-0.344652086257,-0.323983655895,-0.303146897717,-0.282152828830,-0.261012517535,-0.239737078698,-0.218337669072,-0.196825482559,-0.175211745432,-0.153507711497,-0.131724657232,-0.109873876870,-0.087966677464,-0.066014373915,-0.044028283970,-0.022019723209
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
# constraint,norm
# norm_sq,107.000000000000
# dEdt,8.514789455416
# lambda_max,8.512697375197
