A_re,0.220359527202,0.260669917942,0.295476684720,0.326530202906,0.354804164398,0.380905827803,0.405243738128,0.428108047583,0.449713385661,0.470223635532,0.489767156285,0.508446600833,0.526345503900,0.543532850612,0.560066334078,0.575994734180,0.591359690907,0.606197050434,0.620537903336,0.634409396780,0.647835378024,0.660836910141,0.673432689623,0.685639387753,0.697471932056,0.708943740202,0.720066915805,0.730852413424,0.741310178487,0.751449266638,0.761277946070,0.770803785727,0.780033731675,0.788974173520,0.797631002423,0.806009661959,0.814115192872,0.821952272599,0.829525250284,0.836838177900,0.843894837985,0.850698768437,0.857253284736,0.863561499907,0.869626342510,0.875450572867,0.881036797755,0.886387483724,0.891504969189,0.896391475446,0.901049116712,0.905479909295,0.909685779986,0.913668573749,0.917430060779,0.920971942992,0.924295859992,0.927403394577,0.930296077817,0.932975393750,0.935442783714,0.937699650376,0.939747361453,0.941587253167,0.943220633464,0.944648784990,0.945872967873,0.946894422309,0.947714370969,0.948334021247,0.948754567357,0.948977192286,0.949003069627,0.948833365281,0.948469239059,0.947911846172,0.947162338629,0.946221866546,0.945091579365,0.943772627004,0.942266160929,0.940573335152,0.938695307180,0.936633238885,0.934388297335,0.931961655559,0.929354493268,0.926567997530,0.923603363397,0.920461794492,0.917144503557,0.913652712963,0.909987655185,0.906150573244,0.902142721117,0.897965364115,0.893619779237,0.889107255492,0.884429094199,0.879586609262,0.874581127420,0.869413988475,0.864086545499,0.858600165025,0.852956227209,0.847156125987,0.841201269200,0.835093078714,0.828832990516,0.822422454799,0.815862936029,0.809155913001,0.802302878881,0.795305341228,0.788164822016,0.780882857630,0.773460998864,0.765900810894,0.758203873252,0.750371779781,0.742406138588,0.734308571977,0.726080716382,0.717724222289,0.709240754141,0.700631990250,0.691899622684,0.683045357159,0.674070912917,0.664978022597,0.655768432103,0.646443900457,0.637006199657,0.627457114516,0.617798442504,0.608031993577,0.598159590008,0.588183066206,0.578104268531,0.567925055102,0.557647295606,0.547272871096,0.536803673784,0.526241606833,0.515588584143,0.504846530129,0.494017379503,0.483103077041,0.472105577355,0.461026844656,0.449868852516,0.438633583626,0.427323029544,0.415939190453,0.404484074902,0.392959699553,0.381368088917,0.369711275097,0.357991297518,0.346210202662,0.334370043794,0.322472880690,0.310520779362,0.298515811775,0.286460055571,0.274355593785,0.262204514555,0.250008910841,0.237770880132,0.225492524155,0.213175948584,0.200823262741,0.188436579304,0.176018014007,0.163569685342,0.151093714253,0.138592223843,0.126067339060,0.113521186402,0.100955893604,0.088373589337,0.075776402894,0.063166463888,0.050545901940,0.037916846365,0.025281425870,0.012641768233
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.220359527202,-0.260669917942,-0.295476684720,-0.326530202906,-0.354804164398,-0.380905827803,-0.405243738128,-0.428108047583,-0.449713385661,-0.470223635532,-0.489767156285,-0.508446600833,-0.526345503900,-0.543532850612,-0.560066334078,-0.575994734180,-0.591359690907,-0.606197050434,-0.620537903336,-0.634409396780,-0.647835378024,-0.660836910141,-0.673432689623,-0.685639387753,-0.697471932056,-0.708943740202,-0.720066915805,-0.730852413424,-0.741310178487,-0.751449266638,-0.761277946070,-0.770803785727,-0.780033731675,-0.788974173520,-0.797631002423,-0.806009661959,-0.814115192872,-0.821952272599,-0.829525250284,-0.836838177900,-0.843894837985,-0.850698768437,-0.857253284736,-0.863561499907,-0.869626342510,-0.875450572867,-0.881036797755,-0.886387483724,-0.891504969189,-0.896391475446,-0.901049116712,-0.905479909295,-0.909685779986,-0.913668573749,-0.917430060779,-0.920971942992,-0.924295859992,-0.927403394577,-0.930296077817,-0.932975393750,-0.935442783714,-0.937699650376,-0.939747361453,-0.941587253167,-0.943220633464,-0.944648784990,-0.945872967873,-0.946894422309,-0.947714370969,-0.948334021247,-0.948754567357,-0.948977192286,-0.949003069627,-0.948833365281,-0.948469239059,-0.947911846172,-0.947162338629,-0.946221866546,-0.945091579365,-0.943772627004,-0.942266160929,-0.940573335152,-0.938695307180,-0.936633238885,-0.934388297335,-0.931961655559,-0.929354493268,-0.926567997530,-0.923603363397,-0.920461794492,-0.917144503557,-0.913652712963,-0.909987655185,-0.906150573245,-0.902142721117,-0.897965364115,-0.893619779237,-0.889107255492,-0.884429094199,-0.879586609262,-0.874581127420,-0.869413988475,-0.864086545499,-0.858600165025,-0.852956227209,-0.847156125987,-0.841201269200,-0.835093078714,-0.828832990516,-0.822422454799,-0.815862936029,-0.809155913001,-0.802302878881,-0.795305341228,-0.788164822016,-0.780882857630,-0.773460998864,-0.765900810894,-0.758203873252,-0.750371779781,-0.742406138588,-0.734308571977,-0.726080716382,-0.717724222289,-0.709240754141,-0.700631990250,-0.691899622684,-0.683045357159,-0.674070912917,-0.664978022597,-0.655768432103,-0.646443900457,-0.637006199657,-0.627457114516,-0.617798442504,-0.608031993577,-0.598159590008,-0.588183066206,-0.578104268531,-0.567925055102,-0.557647295606,-0.547272871096,-0.536803673784,-0.526241606833,-0.515588584143,-0.504846530129,-0.494017379503,-0.483103077041,-0.472105577355,-0.461026844656,-0.449868852516,-0.438633583626,-0.427323029544,-0.415939190453,-0.404484074902,-0.392959699553,-0.381368088917,-0.369711275097,-0.357991297518,-0.346210202662,-0.334370043794,-0.322472880690,-0.310520779362,-0.298515811775,-0.286460055571,-0.274355593785,-0.262204514555,-0.250008910841,-0.237770880132,-0.225492524155,-0.213175948584,-0.200823262741,-0.188436579304,-0.176018014007,-0.163569685342,-0.151093714253,-0.138592223843,-0.126067339060,-0.113521186402,-0.100955893604,-0.088373589337,-0.075776402894,-0.063166463888,-0.050545901940,-0.037916846365,-0.025281425870,-0.012641768233
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188
# constraint,norm
# norm_sq,188.000000000000
# dEdt,14.960564650638
# lambda_max,14.959359869221
