A_re,0.513639938677,0.603034776783,0.676685218139,0.738360157419,0.790061932328,0.832980477237,0.867881708294,0.895292632413,0.915599611132,0.929104777201,0.936060394223,0.936690744094,0.931206546543,0.919814686368,0.902724866750,0.880154172960,0.852330167374,0.819492920293,0.781896247903,0.739808344339,0.693511940118,0.643304082858,0.589495611675,0.532410379747,0.472384267780,0.409764022764,0.344905950437,0.278174485584,0.209940661096,0.140580494391,0.070473308032
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.513639938677,-0.603034776783,-0.676685218139,-0.738360157419,-0.790061932328,-0.832980477237,-0.867881708294,-0.895292632413,-0.915599611132,-0.929104777201,-0.936060394223,-0.936690744094,-0.931206546543,-0.919814686368,-0.902724866750,-0.880154172960,-0.852330167374,-0.819492920293,-0.781896247903,-0.739808344339,-0.693511940118,-0.643304082858,-0.589495611675,-0.532410379747,-0.472384267780,-0.409764022764,-0.344905950437,-0.278174485584,-0.209940661096,-0.140580494391,-0.070473308032
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
# constraint,norm
# norm_sq,32.000000000000
# dEdt,2.546479089470
# lambda_max,2.539897674496
