A_re,0.169316332285,0.200040651360,0.226375941311,0.249648450038,0.270589325783,0.289649663937,0.307129189014,0.323237816783,0.338128474571,0.351916045859,0.364688994100,0.376516849217,0.387455223808,0.397549286448,0.406836234354,0.415347096033,0.423108072780,0.430141555100,0.436466905100,0.442101067225,0.447059050967,0.451354316639,0.454999086761,0.458004599621,0.460381317405,0.462139098207,0.463287339101,0.463835095753,0.463791182894,0.463164259042,0.461962898148,0.460195650321,0.457871093373,0.454997876580,0.451584757812,0.447640634979,0.443174572570,0.438195823942,0.432713849898,0.426738334005,0.420279195055,0.413346596982,0.405950956520,0.398102948842,0.389813511395,0.381093846094,0.371955420043,0.362409964922,0.352469475145,0.342146204911,0.331452664234,0.320401614034,0.309006060369,0.297279247872,0.285234652455,0.272885973336,0.260247124438,0.247332225213,0.234155590921,0.220731722418,0.207075295484,0.193201149726,0.179124277082,0.164859809978,0.150423009141,0.135829251115,0.121094015498,0.106232871929,0.091261466848,0.076195510057,0.061050761094,0.045843015460,0.030588090703,0.015301812393
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.169316332285,-0.200040651360,-0.226375941311,-0.249648450038,-0.270589325783,-0.289649663937,-0.307129189014,-0.323237816783,-0.338128474571,-0.351916045859,-0.364688994100,-0.376516849217,-0.387455223808,-0.397549286448,-0.406836234354,-0.415347096033,-0.423108072780,-0.430141555100,-0.436466905100,-0.442101067225,-0.447059050967,-0.451354316639,-0.454999086761,-0.458004599621,-0.460381317405,-0.462139098207,-0.463287339101,-0.463835095753,-0.463791182894,-0.463164259042,-0.461962898148,-0.460195650321,-0.457871093373,-0.454997876580,-0.451584757812,-0.447640634979,-0.443174572570,-0.438195823942,-0.432713849898,-0.426738334005,-0.420279195055,-0.413346596982,-0.405950956520,-0.398102948842,-0.389813511395,-0.381093846094,-0.371955420043,-0.362409964922,-0.352469475145,-0.342146204911,-0.331452664234,-0.320401614034,-0.309006060369,-0.297279247872,-0.285234652455,-0.272885973336,-0.260247124438,-0.247332225213,-0.234155590921,-0.220731722418,-0.207075295484,-0.193201149726,-0.179124277082,-0.164859809978,-0.150423009141,-0.135829251115,-0.121094015498,-0.106232871929,-0.091261466848,-0.076195510057,-0.061050761094,-0.045843015460,-0.030588090703,-0.015301812393
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.999505610462
