A_re,0.256408527359,0.302353286989,0.341277191884,0.375146923680,0.405032744265,0.431585264570,0.455229945296,0.476260024203,0.494885988694,0.511264090607,0.525513814757,0.537729110637,0.547985903239,0.556347281188,0.562867178816,0.567593049466,0.570567843798,0.571831497236,0.571422062976,0.569376583890,0.565731768533,0.560524517693,0.553792335089,0.545573646970,0.535908049049,0.524836494745,0.512401435404,0.498646920800,0.483618666381,0.467364092441,0.449932339312,0.431374261949,0.411742406617,0.391090971986,0.369475756503,0.346954093684,0.323584776681,0.299427973351,0.274545132867,0.248998884800,0.222852931532,0.196171934745,0.169021396687,0.141467536876,0.113577164819,0.085417549342,0.057056285045,0.028561156401
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.256408527359,-0.302353286989,-0.341277191884,-0.375146923680,-0.405032744265,-0.431585264570,-0.455229945296,-0.476260024203,-0.494885988694,-0.511264090607,-0.525513814757,-0.537729110637,-0.547985903239,-0.556347281188,-0.562867178816,-0.567593049466,-0.570567843798,-0.571831497236,-0.571422062976,-0.569376583890,-0.565731768533,-0.560524517693,-0.553792335089,-0.545573646970,-0.535908049049,-0.524836494745,-0.512401435404,-0.498646920800,-0.483618666381,-0.467364092441,-0.449932339312,-0.431374261949,-0.411742406617,-0.391090971986,-0.369475756503,-0.346954093684,-0.323584776681,-0.299427973351,-0.274545132867,-0.248998884800,-0.222852931532,-0.196171934745,-0.169021396687,-0.141467536876,-0.113577164819,-0.085417549342,-0.057056285045,-0.028561156401
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.998864623787
