A_re,0.115150097530,0.136154021468,0.154242980733,0.170327047410,0.184910818437,0.198307749431,0.210727749902,0.222319116234,0.233190903014,0.243425846078,0.253088298057,0.262229343676,0.270890230149,0.279104744566,0.286900907946,0.294302211446,0.301328537276,0.307996857242,0.314321771111,0.320315927465,0.325990356884,0.331354738756,0.336417617151,0.341186577138,0.345668390022,0.349869133937,0.353794294686,0.357448850634,0.360837344618,0.363963945191,0.366832499073,0.369446576282,0.371809509134,0.373924426107,0.375794281334,0.377421880398,0.378809902965,0.379960922691,0.380877424797,0.381561821610,0.382016466345,0.382243665349,0.382245688999,0.382024781415,0.381583169132,0.380923068846,0.380046694341,0.378956262686,0.377653999783,0.376142145326,0.374422957237,0.372498715633,0.370371726359,0.368044324141,0.365518875385,0.362797780653,0.359883476853,0.356778439158,0.353485182682,0.350006263932,0.346344282045,0.342501879848,0.338481744726,0.334286609338,0.329919252169,0.325382497954,0.320679217957,0.315812330134,0.310784799179,0.305599636458,0.300259899853,0.294768693494,0.289129167416,0.283344517122,0.277417983073,0.271352850100,0.265152446741,0.258820144520,0.252359357152,0.245773539699,0.239066187656,0.232240835995,0.225301058152,0.218250464961,0.211092703553,0.203831456202,0.196470439129,0.189013401275,0.181464123029,0.173826414921,0.166104116286,0.158301093892,0.150421240539,0.142468473632,0.134446733720,0.126359983022,0.118212203916,0.110007397414,0.101749581616,0.093442790137,0.085091070530,0.076698482673,0.068269097160,0.059806993664,0.051316259294,0.042800986936,0.034265273589,0.025713218684,0.017148922400,0.008576483975
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.115150097530,-0.136154021468,-0.154242980733,-0.170327047410,-0.184910818437,-0.198307749431,-0.210727749902,-0.222319116234,-0.233190903014,-0.243425846078,-0.253088298057,-0.262229343676,-0.270890230149,-0.279104744566,-0.286900907946,-0.294302211446,-0.301328537276,-0.307996857242,-0.314321771111,-0.320315927465,-0.325990356884,-0.331354738756,-0.336417617151,-0.341186577138,-0.345668390022,-0.349869133937,-0.353794294686,-0.357448850634,-0.360837344618,-0.363963945191,-0.366832499073,-0.369446576282,-0.371809509134,-0.373924426107,-0.375794281334,-0.377421880398,-0.378809902965,-0.379960922691,-0.380877424797,-0.381561821610,-0.382016466345,-0.382243665349,-0.382245688999,-0.382024781415,-0.381583169132,-0.380923068846,-0.380046694341,-0.378956262686,-0.377653999783,-0.376142145326,-0.374422957237,-0.372498715633,-0.370371726359,-0.368044324141,-0.365518875385,-0.362797780653,-0.359883476853,-0.356778439158,-0.353485182682,-0.350006263932,-0.346344282045,-0.342501879848,-0.338481744726,-0.334286609338,-0.329919252169,-0.325382497954,-0.320679217957,-0.315812330134,-0.310784799179,-0.305599636458,-0.300259899853,-0.294768693494,-0.289129167416,-0.283344517122,-0.277417983073,-0.271352850100,-0.265152446741,-0.258820144520,-0.252359357152,-0.245773539699,-0.239066187656,-0.232240835995,-0.225301058152,-0.218250464961,-0.211092703553,-0.203831456202,-0.196470439129,-0.189013401275,-0.181464123029,-0.173826414921,-0.166104116286,-0.158301093892,-0.150421240539,-0.142468473632,-0.134446733720,-0.126359983022,-0.118212203916,-0.110007397414,-0.101749581616,-0.093442790137,-0.085091070530,-0.076698482673,-0.068269097160,-0.059806993664,-0.051316259294,-0.042800986936,-0.034265273589,-0.025713218684,-0.017148922400,-0.008576483975
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.999771466433
