A_re,0.165004551729,0.194961025802,0.220649615806,0.243363871172,0.263817290255,0.282450353690,0.299555939697,0.315339326876,0.329950185171,0.343501042990,0.356078618818,0.367751120050,0.378573133807,0.388589013673,0.397835290941,0.406342432629,0.414136149903,0.421238389555,0.427668097303,0.433441813727,0.438574145385,0.443078141438,0.446965597749,0.450247304632,0.452933250322,0.455032789272,0.456554782245,0.457507713585,0.457899789860,0.457739023180,0.457033301811,0.455790450193,0.454018280027,0.451724633842,0.448917422123,0.445604654951,0.441794468901,0.437495149836,0.432715152135,0.427463114781,0.421747874710,0.415578477714,0.408964187192,0.401914490973,0.394439106408,0.386547983913,0.378251309107,0.369559503683,0.360483225117,0.351033365333,0.341221048394,0.331057627317,0.320554680067,0.309724004811,0.298577614476,0.287127730666,0.275386776991,0.263367371847,0.251082320686,0.238544607817,0.225767387770,0.212763976250,0.199547840721,0.186132590638,0.172531967364,0.158759833781,0.144830163639,0.130757030650,0.116554597352,0.102237103775,0.087818855910,0.073314214020,0.058737580796,0.044103389385,0.029426091312,0.014720144296
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.165004551729,-0.194961025802,-0.220649615806,-0.243363871172,-0.263817290255,-0.282450353690,-0.299555939697,-0.315339326876,-0.329950185171,-0.343501042990,-0.356078618818,-0.367751120050,-0.378573133807,-0.388589013673,-0.397835290941,-0.406342432629,-0.414136149903,-0.421238389555,-0.427668097303,-0.433441813727,-0.438574145385,-0.443078141438,-0.446965597749,-0.450247304632,-0.452933250322,-0.455032789272,-0.456554782245,-0.457507713585,-0.457899789860,-0.457739023180,-0.457033301811,-0.455790450193,-0.454018280027,-0.451724633842,-0.448917422124,-0.445604654951,-0.441794468901,-0.437495149836,-0.432715152135,-0.427463114781,-0.421747874710,-0.415578477714,-0.408964187192,-0.401914490973,-0.394439106408,-0.386547983913,-0.378251309107,-0.369559503683,-0.360483225117,-0.351033365333,-0.341221048394,-0.331057627317,-0.320554680067,-0.309724004811,-0.298577614476,-0.287127730666,-0.275386776991,-0.263367371847,-0.251082320686,-0.238544607817,-0.225767387770,-0.212763976250,-0.199547840721,-0.186132590638,-0.172531967364,-0.158759833781,-0.144830163639,-0.130757030650,-0.116554597352,-0.102237103775,-0.087818855910,-0.073314214020,-0.058737580796,-0.044103389385,-0.029426091312,-0.014720144296
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.999530495243
