A_re,0.112159829548,0.132622980767,0.150249872184,0.165927295153,0.180147064833,0.193214791467,0.205335204473,0.216652999440,0.227274630803,0.237280901091,0.246734691801,0.255685946972,0.264175015391,0.272234966969,0.279893243390,0.287172862713,0.294093316782,0.300671251965,0.306920993842,0.312854957375,0.318483971656,0.323817539977,0.328864050261,0.333630946952,0.338124872607,0.342351785480,0.346317057851,0.350025558815,0.353481724418,0.356689617404,0.359652978387,0.362375269889,0.364859714418,0.367109327520,0.369126946596,0.370915256104,0.372476809679,0.373814049609,0.374929324037,0.375824902179,0.376502987837,0.376965731414,0.377215240618,0.377253590016,0.377082829581,0.376704992334,0.376122101192,0.375336175116,0.374349234618,0.373163306703,0.371780429315,0.370202655307,0.368432056018,0.366470724461,0.364320778184,0.361984361812,0.359463649320,0.356760846043,0.353878190448,0.350817955697,0.347582451007,0.344174022831,0.340595055862,0.336847973893,0.332935240519,0.328859359711,0.324622876265,0.320228376131,0.315678486631,0.310975876580,0.306123256308,0.301123377591,0.295979033495,0.290693058150,0.285268326437,0.279707753612,0.274014294860,0.268190944785,0.262240736843,0.256166742716,0.249972071632,0.243659869636,0.237233318810,0.230695636450,0.224050074198,0.217299917132,0.210448482813,0.203499120306,0.196455209153,0.189320158319,0.182097405102,0.174790414018,0.167402675652,0.159937705481,0.152399042680,0.144790248889,0.137114906971,0.129376619738,0.121579008659,0.113725712555,0.105820386265,0.097866699301,0.089868334488,0.081828986587,0.073752360902,0.065642171880,0.057502141694,0.049335998817,0.041147476588,0.032940311767,0.024718243083,0.016485009775,0.008244350127
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.112159829548,-0.132622980767,-0.150249872184,-0.165927295153,-0.180147064833,-0.193214791467,-0.205335204473,-0.216652999440,-0.227274630803,-0.237280901091,-0.246734691801,-0.255685946972,-0.264175015391,-0.272234966969,-0.279893243390,-0.287172862713,-0.294093316782,-0.300671251965,-0.306920993842,-0.312854957375,-0.318483971656,-0.323817539977,-0.328864050261,-0.333630946952,-0.338124872607,-0.342351785480,-0.346317057851,-0.350025558815,-0.353481724418,-0.356689617404,-0.359652978387,-0.362375269889,-0.364859714418,-0.367109327520,-0.369126946596,-0.370915256104,-0.372476809679,-0.373814049609,-0.374929324037,-0.375824902179,-0.376502987837,-0.376965731414,-0.377215240618,-0.377253590016,-0.377082829581,-0.376704992334,-0.376122101192,-0.375336175116,-0.374349234618,-0.373163306703,-0.371780429315,-0.370202655307,-0.368432056018,-0.366470724461,-0.364320778184,-0.361984361812,-0.359463649320,-0.356760846043,-0.353878190448,-0.350817955697,-0.347582451007,-0.344174022831,-0.340595055862,-0.336847973893,-0.332935240519,-0.328859359711,-0.324622876265,-0.320228376131,-0.315678486631,-0.310975876580,-0.306123256308,-0.301123377591,-0.295979033495,-0.290693058150,-0.285268326437,-0.279707753612,-0.274014294860,-0.268190944785,-0.262240736843,-0.256166742716,-0.249972071632,-0.243659869636,-0.237233318810,-0.230695636450,-0.224050074198,-0.217299917132,-0.210448482813,-0.203499120306,-0.196455209153,-0.189320158319,-0.182097405102,-0.174790414018,-0.167402675652,-0.159937705481,-0.152399042680,-0.144790248889,-0.137114906971,-0.129376619738,-0.121579008659,-0.113725712555,-0.105820386265,-0.097866699301,-0.089868334488,-0.081828986587,-0.073752360902,-0.065642171880,-0.057502141694,-0.049335998817,-0.041147476588,-0.032940311767,-0.024718243083,-0.016485009775,-0.008244350127
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.999783187145
