A_re,0.189079172228,0.223307586402,0.252581909053,0.278377172295,0.301504462178,0.322462686449,0.341582219655,0.359093604818,0.375164169175,0.389919153016,0.403454669483,0.415846048737,0.427153426883,0.437425614378,0.446702848862,0.455018801105,0.462402066973,0.468877297071,0.474466065535,0.479187547451,0.483059053489,0.486096456378,0.488314534305,0.489727249672,0.490347976995,0.490189690311,0.489265118053,0.487586871511,0.485167551663,0.482019838143,0.478156563331,0.473590773955,0.468335782134,0.462405207429,0.455813011183,0.448573524205,0.440701468671,0.432211974976,0.423120594137,0.413443306280,0.403196525636,0.392397102422,0.381062321944,0.369209901172,0.356857983059,0.344025128794,0.330730308185,0.316992888341,0.302832620785,0.288269627149,0.273324383554,0.258017703800,0.242370721443,0.226404870875,0.210141867471,0.193603686893,0.176812543623,0.159790868784,0.142561287335,0.125146594679,0.107569732759,0.089853765688,0.072021854983,0.054097234434,0.036103184677,0.018063007508
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.189079172228,-0.223307586402,-0.252581909053,-0.278377172295,-0.301504462178,-0.322462686449,-0.341582219655,-0.359093604818,-0.375164169175,-0.389919153016,-0.403454669483,-0.415846048737,-0.427153426883,-0.437425614378,-0.446702848862,-0.455018801105,-0.462402066973,-0.468877297071,-0.474466065535,-0.479187547451,-0.483059053489,-0.486096456378,-0.488314534305,-0.489727249672,-0.490347976995,-0.490189690311,-0.489265118053,-0.487586871511,-0.485167551663,-0.482019838143,-0.478156563331,-0.473590773955,-0.468335782134,-0.462405207429,-0.455813011183,-0.448573524205,-0.440701468671,-0.432211974976,-0.423120594137,-0.413443306280,-0.403196525636,-0.392397102422,-0.381062321944,-0.369209901172,-0.356857983059,-0.344025128794,-0.330730308185,-0.316992888341,-0.302832620785,-0.288269627149,-0.273324383554,-0.258017703800,-0.242370721443,-0.226404870875,-0.210141867471,-0.193603686893,-0.176812543623,-0.159790868784,-0.142561287335,-0.125146594679,-0.107569732759,-0.089853765688,-0.072021854983,-0.054097234434,-0.036103184677,-0.018063007508
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.999383299840
