A_re,0.781038969310,0.894315010364,0.969818891993,1.012526462930,1.025245810485,1.010063365402,0.968915998859,0.903845469448,0.817112992171,0.711242547639,0.589023390998,0.453486977251,0.307866808641,0.155546529944
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.781038969310,-0.894315010364,-0.969818891993,-1.012526462930,-1.025245810485,-1.010063365402,-0.968915998859,-0.903845469448,-0.817112992171,-0.711242547639,-0.589023390998,-0.453486977251,-0.307866808641,-0.155546529944
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.989243032156
