A_re,0.345139924037,0.405849739716,0.456386187633,0.499321244055,0.536031980592,0.567341874688,0.593782049063,0.615715888428,0.633405266811,0.647048637809,0.656804301110,0.662805297328,0.665169302004,0.664005389443,0.659418757528,0.651514077151,0.640397884596,0.626180288944,0.608976176414,0.588906036293,0.566096495910,0.540680627280,0.512798071267,0.482595013431,0.450224037638,0.415843877648,0.379619082745,0.341719610438,0.302320356980,0.261600634832,0.219743604909,0.176935670521,0.133365839203,0.089225058043,0.044705527707
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.345139924037,-0.405849739716,-0.456386187633,-0.499321244055,-0.536031980592,-0.567341874688,-0.593782049063,-0.615715888428,-0.633405266811,-0.647048637809,-0.656804301110,-0.662805297328,-0.665169302004,-0.664005389443,-0.659418757528,-0.651514077151,-0.640397884596,-0.626180288944,-0.608976176414,-0.588906036293,-0.566096495910,-0.540680627280,-0.512798071267,-0.482595013431,-0.450224037638,-0.415843877648,-0.379619082745,-0.341719610438,-0.302320356980,-0.261600634832,-0.219743604909,-0.176935670521,-0.133365839203,-0.089225058043,-0.044705527707
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.997938720321
