A_re,0.079236386938,0.093723329792,0.106226273395,0.117374019770,0.127516141028,0.136870490341,0.145583503961,0.153759077668,0.161473977850,0.168786747364,0.175743176602,0.182379831766,0.188726422120,0.194807441406,0.200643338077,0.206251369714,0.211646239888,0.216840581503,0.221845329529,0.226670012553,0.231322983727,0.235811605834,0.240142401114,0.244321173719,0.248353110657,0.252242865670,0.255994629426,0.259612188671,0.263098976375,0.266458114493,0.269692450630,0.272804589629,0.275796920925,0.278671642317,0.281430780739,0.284076210459,0.286609669088,0.289032771719,0.291347023443,0.293553830477,0.295654510069,0.297650299359,0.299542363306,0.301331801819,0.303019656166,0.304606914762,0.306094518401,0.307483364996,0.308774313880,0.309968189720,0.311065786080,0.312067868673,0.312975178334,0.313788433735,0.314508333883,0.315135560400,0.315670779631,0.316114644569,0.316467796639,0.316730867334,0.316904479730,0.316989249877,0.316985788097,0.316894700166,0.316716588426,0.316452052797,0.316101691730,0.315666103075,0.315145884893,0.314541636212,0.313853957714,0.313083452385,0.312230726110,0.311296388225,0.310281052027,0.309185335251,0.308009860501,0.306755255657,0.305422154246,0.304011195786,0.302523026097,0.300958297593,0.299317669548,0.297601808334,0.295811387643,0.293947088687,0.292009600379,0.289999619494,0.287917850814,0.285765007259,0.283541809997,0.281248988547,0.278887280858,0.276457433386,0.273960201150,0.271396347779,0.268766645549,0.266071875404,0.263312826975,0.260490298581,0.257605097221,0.254658038566,0.251649946931,0.248581655243,0.245454005006,0.242267846248,0.239024037468,0.235723445578,0.232366945828,0.228955421736,0.225489765004,0.221970875429,0.218399660816,0.214777036868,0.211103927094,0.207381262690,0.203609982429,0.199791032538,0.195925366579,0.192013945314,0.188057736577,0.184057715135,0.180014862546,0.175930167013,0.171804623239,0.167639232269,0.163435001340,0.159192943715,0.154914078526,0.150599430603,0.146250030312,0.141866913375,0.137451120701,0.133003698209,0.128525696643,0.124018171396,0.119482182321,0.114918793545,0.110329073280,0.105714093632,0.101074930407,0.096412662916,0.091728373778,0.087023148720,0.082298076376,0.077554248089,0.072792757701,0.068014701352,0.063221177273,0.058413285576,0.053592128048,0.048758807936,0.043914429743,0.039060099009,0.034196922101,0.029326005997,0.024448458076,0.019565385895,0.014677896979,0.009787098602,0.004894097569
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.079236386938,-0.093723329792,-0.106226273395,-0.117374019770,-0.127516141028,-0.136870490341,-0.145583503961,-0.153759077668,-0.161473977850,-0.168786747364,-0.175743176602,-0.182379831766,-0.188726422120,-0.194807441406,-0.200643338077,-0.206251369714,-0.211646239888,-0.216840581503,-0.221845329529,-0.226670012553,-0.231322983727,-0.235811605834,-0.240142401114,-0.244321173719,-0.248353110657,-0.252242865670,-0.255994629426,-0.259612188671,-0.263098976375,-0.266458114493,-0.269692450630,-0.272804589629,-0.275796920925,-0.278671642317,-0.281430780739,-0.284076210459,-0.286609669088,-0.289032771719,-0.291347023443,-0.293553830477,-0.295654510069,-0.297650299359,-0.299542363306,-0.301331801819,-0.303019656166,-0.304606914762,-0.306094518401,-0.307483364996,-0.308774313880,-0.309968189720,-0.311065786080,-0.312067868673,-0.312975178334,-0.313788433735,-0.314508333883,-0.315135560400,-0.315670779631,-0.316114644569,-0.316467796639,-0.316730867334,-0.316904479730,-0.316989249877,-0.316985788097,-0.316894700166,-0.316716588426,-0.316452052797,-0.316101691730,-0.315666103075,-0.315145884893,-0.314541636212,-0.313853957714,-0.313083452385,-0.312230726110,-0.311296388225,-0.310281052027,-0.309185335251,-0.308009860501,-0.306755255657,-0.305422154246,-0.304011195786,-0.302523026097,-0.300958297593,-0.299317669548,-0.297601808334,-0.295811387643,-0.293947088687,-0.292009600379,-0.289999619494,-0.287917850814,-0.285765007259,-0.283541809997,-0.281248988547,-0.278887280858,-0.276457433386,-0.273960201150,-0.271396347779,-0.268766645549,-0.266071875404,-0.263312826975,-0.260490298581,-0.257605097221,-0.254658038566,-0.251649946931,-0.248581655243,-0.245454005006,-0.242267846248,-0.239024037468,-0.235723445578,-0.232366945828,-0.228955421736,-0.225489765004,-0.221970875429,-0.218399660816,-0.214777036868,-0.211103927094,-0.207381262690,-0.203609982429,-0.199791032538,-0.195925366579,-0.192013945314,-0.188057736577,-0.184057715135,-0.180014862546,-0.175930167013,-0.171804623239,-0.167639232269,-0.163435001340,-0.159192943715,-0.154914078526,-0.150599430603,-0.146250030312,-0.141866913375,-0.137451120701,-0.133003698209,-0.128525696643,-0.124018171396,-0.119482182321,-0.114918793545,-0.110329073280,-0.105714093632,-0.101074930407,-0.096412662916,-0.091728373778,-0.087023148720,-0.082298076376,-0.077554248089,-0.072792757701,-0.068014701352,-0.063221177273,-0.058413285576,-0.053592128048,-0.048758807936,-0.043914429743,-0.039060099009,-0.034196922101,-0.029326005997,-0.024448458076,-0.019565385895,-0.014677896979,-0.009787098602,-0.004894097569
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.999891817390
