A_re,0.311931471465,0.367219552918,0.413579925023,0.453364183144,0.487839341838,0.517767582482,0.543642550881,0.565802146054,0.584488505023,0.599882535941,0.612125042195,0.621330276630,0.627594978095,0.631004585077,0.631637615402,0.629568813728,0.624871446221,0.617618989086,0.607886375739,0.595750915408,0.581292962008,0.564596389556,0.545748914996,0.524842298663,0.501972445118,0.477239421711,0.450747408394,0.422604589435,0.392922995600,0.361818303806,0.329409600063,0.295819110625,0.261171905576,0.225595578564,0.189219905973,0.152176488483,0.114598377758,0.076619690754,0.038375213988
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.311931471465,-0.367219552918,-0.413579925023,-0.453364183144,-0.487839341838,-0.517767582482,-0.543642550881,-0.565802146054,-0.584488505023,-0.599882535941,-0.612125042195,-0.621330276630,-0.627594978095,-0.631004585077,-0.631637615402,-0.629568813728,-0.624871446221,-0.617618989086,-0.607886375739,-0.595750915408,-0.581292962008,-0.564596389556,-0.545748914996,-0.524842298663,-0.501972445118,-0.477239421711,-0.450747408394,-0.422604589435,-0.392922995600,-0.361818303806,-0.329409600063,-0.295819110625,-0.261171905576,-0.225595578564,-0.189219905973,-0.152176488483,-0.114598377758,-0.076619690754,-0.038375213988
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.998317681884
