A_re,0.261582544436,0.308411328640,0.348050027184,0.382502021743,0.412856579615,0.439775222231,0.463690126093,0.484898905331,0.503615067449,0.519997091977,0.534166242459,0.546218017407,0.556229806346,0.564266176868,0.570382625514,0.574628299539,0.577048009494,0.577683740756,0.576575803069,0.573763713257,0.569286877569,0.563185121003,0.555499097867,0.546270608820,0.535542843193,0.523360560844,0.509770224455,0.494820090732,0.478560267155,0.461042739552,0.442321374727,0.422451901596,0.401491873641,0.379500615058,0.356539152551,0.332670134484,0.307957738820,0.282467571136,0.256266553819,0.229422807446,0.202005525257,0.174084841542,0.145731694703,0.117017685700,0.088014932543,0.058795921460,0.029433355337
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.261582544436,-0.308411328640,-0.348050027184,-0.382502021743,-0.412856579615,-0.439775222231,-0.463690126093,-0.484898905331,-0.503615067449,-0.519997091977,-0.534166242459,-0.546218017407,-0.556229806346,-0.564266176868,-0.570382625514,-0.574628299539,-0.577048009494,-0.577683740756,-0.576575803069,-0.573763713257,-0.569286877569,-0.563185121003,-0.555499097867,-0.546270608820,-0.535542843193,-0.523360560844,-0.509770224455,-0.494820090732,-0.478560267155,-0.461042739552,-0.442321374727,-0.422451901596,-0.401491873641,-0.379500615058,-0.356539152551,-0.332670134484,-0.307957738820,-0.282467571136,-0.256266553819,-0.229422807446,-0.202005525257,-0.174084841542,-0.145731694703,-0.117017685700,-0.088014932543,-0.058795921460,-0.029433355337
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.998818221566
