A_re,0.354575814670,0.416800918318,0.468482844720,0.512254795352,0.549524094364,0.581130989443,0.607616970870,0.629352741565,0.646606210764,0.659581587068,0.668443244678,0.673330988620,0.674370180026,0.671678641969,0.665371465916,0.655564399981,0.642376248417,0.625930561662,0.606356803815,0.583791125694,0.558376833480,0.530264617593,0.499612589176,0.466586159728,0.431357791069,0.394106636915,0.355018093069,0.314283270158,0.272098400545,0.228664189368,0.184185118383,0.138868710352,0.092924760933,0.046564544524
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.354575814670,-0.416800918318,-0.468482844720,-0.512254795352,-0.549524094364,-0.581130989443,-0.607616970870,-0.629352741565,-0.646606210764,-0.659581587068,-0.668443244678,-0.673330988620,-0.674370180026,-0.671678641969,-0.665371465916,-0.655564399981,-0.642376248417,-0.625930561662,-0.606356803815,-0.583791125694,-0.558376833480,-0.530264617593,-0.499612589176,-0.466586159728,-0.431357791069,-0.394106636915,-0.355018093069,-0.314283270158,-0.272098400545,-0.228664189368,-0.184185118383,-0.138868710352,-0.092924760933,-0.046564544524
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
# constraint,power
# norm_sq,18.095573684677
# dEdt,1.000000000000
# lambda_max,0.997823930188
