A_re,0.506521748676,0.594943973558,0.668008386823,0.729447716928,0.781249216903,0.824595656792,0.860248431602,0.888730200203,0.910421871529,0.925618318927,0.934562344947,0.937466353234,0.934526665738,0.925933224606,0.911876276077,0.892551007818,0.868160752294,0.838919154972,0.805051574537,0.766795898866,0.724402906345,0.678136266082,0.628272246280,0.575099183192,0.518916751405,0.460035067877,0.398773656185,0.335460293144,0.270429756768,0.204022492216,0.136583210579,0.068459434055
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.506521748676,-0.594943973558,-0.668008386823,-0.729447716928,-0.781249216903,-0.824595656792,-0.860248431602,-0.888730200203,-0.910421871529,-0.925618318927,-0.934562344947,-0.937466353234,-0.934526665738,-0.925933224606,-0.911876276077,-0.892551007818,-0.868160752294,-0.838919154972,-0.805051574537,-0.766795898866,-0.724402906345,-0.678136266082,-0.628272246280,-0.575099183192,-0.518916751405,-0.460035067877,-0.398773656185,-0.335460293144,-0.270429756768,-0.204022492216,-0.136583210579,-0.068459434055
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
# constraint,norm
# norm_sq,33.000000000000
# dEdt,3.242045137057
# lambda_max,3.234146113032
