A_re,0.230870017777,0.273089443317,0.309533930202,0.342036298354,0.371615723130,0.398907542872,0.424338967345,0.448213220572,0.470754448576,0.492133671940,0.512484729670,0.531914561823,0.550510108828,0.568343095603,0.585473442535,0.601951756074,0.617821185241,0.633118830725,0.647876831573,0.662123215245,0.675882571029,0.689176589691,0.702024500405,0.714443427881,0.726448686787,0.738054026390,0.749271835326,0.760113314147,0.770588621622,0.780706999509,0.790476879524,0.799905975537,0.809001363377,0.817769550246,0.826216535322,0.834347862891,0.842168669098,0.849683723218,0.856897464218,0.863814033243,0.870437302568,0.876770901473,0.882818239421,0.888582526887,0.894066794105,0.899273907993,0.904206587458,0.908867417263,0.913258860626,0.917383270678,0.921242900903,0.924839914673,0.928176393965,0.931254347344,0.934075717281,0.936642386878,0.938956186048,0.941018897208,0.942832260521,0.944397978740,0.945717721676,0.946793130332,0.947625820730,0.948217387447,0.948569406904,0.948683440408,0.948561036975,0.948203735960,0.947613069485,0.946790564712,0.945737745943,0.944456136580,0.942947260946,0.941212645975,0.939253822792,0.937072328174,0.934669705914,0.932047508086,0.929207296222,0.926150642403,0.922879130274,0.919394355984,0.915697929058,0.911791473199,0.907676627037,0.903355044812,0.898828397012,0.894098370946,0.889166671284,0.884035020543,0.878705159526,0.873178847729,0.867457863704,0.861544005384,0.855439090373,0.849144956209,0.842663460586,0.835996481549,0.829145917666,0.822113688163,0.814901733036,0.807512013146,0.799946510274,0.792207227169,0.784296187564,0.776215436172,0.767967038669,0.759553081646,0.750975672553,0.742236939618,0.733339031755,0.724284118447,0.715074389622,0.705712055509,0.696199346478,0.686538512870,0.676731824812,0.666781572014,0.656690063560,0.646459627684,0.636092611534,0.625591380923,0.614958320073,0.604195831343,0.593306334952,0.582292268691,0.571156087618,0.559900263756,0.548527285776,0.537039658663,0.525439903392,0.513730556579,0.501914170133,0.489993310898,0.477970560288,0.465848513915,0.453629781207,0.441316985029,0.428912761285,0.416419758522,0.403840637527,0.391178070916,0.378434742720,0.365613347963,0.352716592237,0.339747191273,0.326707870504,0.313601364627,0.300430417157,0.287197779981,0.273906212904,0.260558483193,0.247157365121,0.233705639497,0.220206093209,0.206661518745,0.193074713727,0.179448480432,0.165785625318,0.152088958540,0.138361293466,0.124605446197,0.110824235077,0.097020480202,0.083197002933,0.069356625401,0.055502170014,0.041636458962,0.027762313719,0.013882554548
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.230870017777,-0.273089443317,-0.309533930202,-0.342036298354,-0.371615723130,-0.398907542872,-0.424338967345,-0.448213220572,-0.470754448576,-0.492133671940,-0.512484729670,-0.531914561823,-0.550510108828,-0.568343095603,-0.585473442535,-0.601951756074,-0.617821185241,-0.633118830725,-0.647876831573,-0.662123215245,-0.675882571029,-0.689176589691,-0.702024500405,-0.714443427881,-0.726448686787,-0.738054026390,-0.749271835326,-0.760113314147,-0.770588621622,-0.780706999509,-0.790476879524,-0.799905975537,-0.809001363377,-0.817769550246,-0.826216535322,-0.834347862891,-0.842168669098,-0.849683723218,-0.856897464218,-0.863814033243,-0.870437302568,-0.876770901473,-0.882818239421,-0.888582526887,-0.894066794105,-0.899273907993,-0.904206587458,-0.908867417263,-0.913258860626,-0.917383270678,-0.921242900903,-0.924839914673,-0.928176393965,-0.931254347344,-0.934075717281,-0.936642386878,-0.938956186048,-0.941018897208,-0.942832260521,-0.944397978740,-0.945717721676,-0.946793130332,-0.947625820730,-0.948217387447,-0.948569406904,-0.948683440408,-0.948561036975,-0.948203735960,-0.947613069485,-0.946790564712,-0.945737745943,-0.944456136580,-0.942947260946,-0.941212645975,-0.939253822792,-0.937072328174,-0.934669705914,-0.932047508086,-0.929207296222,-0.926150642403,-0.922879130274,-0.919394355984,-0.915697929058,-0.911791473199,-0.907676627037,-0.903355044813,-0.898828397012,-0.894098370946,-0.889166671284,-0.884035020543,-0.878705159526,-0.873178847729,-0.867457863704,-0.861544005384,-0.855439090373,-0.849144956209,-0.842663460586,-0.835996481549,-0.829145917666,-0.822113688163,-0.814901733036,-0.807512013146,-0.799946510274,-0.792207227169,-0.784296187564,-0.776215436172,-0.767967038669,-0.759553081646,-0.750975672553,-0.742236939618,-0.733339031755,-0.724284118447,-0.715074389622,-0.705712055509,-0.696199346478,-0.686538512870,-0.676731824812,-0.666781572014,-0.656690063560,-0.646459627684,-0.636092611534,-0.625591380923,-0.614958320073,-0.604195831343,-0.593306334952,-0.582292268690,-0.571156087618,-0.559900263756,-0.548527285776,-0.537039658663,-0.525439903392,-0.513730556579,-0.501914170133,-0.489993310898,-0.477970560288,-0.465848513915,-0.453629781207,-0.441316985029,-0.428912761285,-0.416419758522,-0.403840637527,-0.391178070916,-0.378434742720,-0.365613347963,-0.352716592237,-0.339747191273,-0.326707870504,-0.313601364627,-0.300430417157,-0.287197779981,-0.273906212904,-0.260558483193,-0.247157365121,-0.233705639497,-0.220206093209,-0.206661518745,-0.193074713727,-0.179448480432,-0.165785625318,-0.152088958540,-0.138361293466,-0.124605446197,-0.110824235077,-0.097020480202,-0.083197002933,-0.069356625401,-0.055502170014,-0.041636458962,-0.027762313719,-0.013882554548
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171
# constraint,norm
# norm_sq,171.000000000000
# dEdt,16.799688437478
# lambda_max,16.798055722698
