A_re,0.353877819622,0.418022396432,0.472948422203,0.521422626846,0.564968479446,0.604524603500,0.640713678035,0.673971064904,0.704613373731,0.732878033375,0.758947568055,0.782965230339,0.805045474065,0.825281204716,0.843748940064,0.860512571650,0.875626163337,0.889136071100,0.901082574136,0.911501147536,0.920423467575,0.927878214533,0.933891720061,0.938488493704,0.941691654366,0.943523286233,0.944004734032,0.943156849128,0.941000195433,0.937555222196,0.932842409256,0.926882389260,0.919696050458,0.911304622998,0.901729751139,0.890993553335,0.879118671837,0.866128313168,0.852046280610,0.836896999657,0.820705537254,0.803497615511,0.785299620471,0.766138606463,0.746042296460,0.725039078832,0.703158000830,0.680428759098,0.656881687457,0.632547742216,0.607458485192,0.581646064642,0.555143194268,0.527983130444,0.500199647812,0.471827013368,0.442899959155,0.413453653688,0.383523672188,0.353145965748,0.322356829496,0.291192869868,0.259690971049,0.227888260671,0.195822074846,0.163529922596,0.131049449757,0.098418402425,0.065674589999,0.032855847898
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.353877819622,-0.418022396432,-0.472948422203,-0.521422626846,-0.564968479446,-0.604524603500,-0.640713678035,-0.673971064904,-0.704613373731,-0.732878033375,-0.758947568055,-0.782965230339,-0.805045474065,-0.825281204716,-0.843748940064,-0.860512571650,-0.875626163337,-0.889136071100,-0.901082574136,-0.911501147536,-0.920423467575,-0.927878214533,-0.933891720061,-0.938488493704,-0.941691654366,-0.943523286233,-0.944004734032,-0.943156849128,-0.941000195433,-0.937555222196,-0.932842409256,-0.926882389260,-0.919696050458,-0.911304622998,-0.901729751139,-0.890993553335,-0.879118671837,-0.866128313168,-0.852046280610,-0.836896999657,-0.820705537254,-0.803497615511,-0.785299620471,-0.766138606463,-0.746042296460,-0.725039078832,-0.703158000830,-0.680428759098,-0.656881687457,-0.632547742216,-0.607458485192,-0.581646064642,-0.555143194268,-0.527983130444,-0.500199647812,-0.471827013368,-0.442899959155,-0.413453653688,-0.383523672188,-0.353145965748,-0.322356829496,-0.291192869868,-0.259690971049,-0.227888260671,-0.195822074846,-0.163529922596,-0.131049449757,-0.098418402425,-0.065674589999,-0.032855847898
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
# constraint,norm
# norm_sq,71.000000000000
# dEdt,6.975309234274
# lambda_max,6.971469435041
