A_re,0.244605694053,0.289314790140,0.327891052262,0.362274652218,0.393543847693,0.422370344670,0.449205441958,0.474369165566,0.498097836784,0.520571559803,0.541931107042,0.562288807842,0.581735853632,0.600347362892,0.618185991915,0.635304570957,0.651748068973,0.667555084659,0.682758996186,0.697388860425,0.711470125233,0.725025200143,0.738073918379,0.750633914416,0.762720935203,0.774349098719,0.785531110363,0.796278445257,0.806601502790,0.816509738403,0.826011776548,0.835115508023,0.843828174217,0.852156440358,0.860106459464,0.867683928380,0.874894137083,0.881742012185,0.888232155472,0.894368878120,0.900156231183,0.905598032830,0.910697892725,0.915459233925,0.919885312583,0.923979235709,0.927743977229,0.931182392521,0.934297231602,0.937091151107,0.939566725201,0.941726455515,0.943572780223,0.945108082339,0.946334697309,0.947254919964,0.947871010907,0.948185202365,0.948199703577,0.947916705741,0.947338386571,0.946466914490,0.945304452495,0.943853161716,0.942115204694,0.940092748411,0.937787967074,0.935203044685,0.932340177410,0.929201575757,0.925789466584,0.922106094945,0.918153725785,0.913934645496,0.909451163344,0.904705612770,0.899700352587,0.894437768057,0.888920271878,0.883150305076,0.877130337805,0.870862870065,0.864350432348,0.857595586203,0.850600924730,0.843369073020,0.835902688517,0.828204461337,0.820277114514,0.812123404210,0.803746119862,0.795148084287,0.786332153739,0.777301217925,0.768058199978,0.758606056387,0.748947776898,0.739086384368,0.729024934596,0.718766516109,0.708314249926,0.697671289288,0.686840819357,0.675826056890,0.664630249887,0.653256677207,0.641708648172,0.629989502129,0.618102608009,0.606051363848,0.593839196297,0.581469560106,0.568945937595,0.556271838095,0.543450797385,0.530486377100,0.517382164128,0.504141769992,0.490768830210,0.477267003649,0.463639971857,0.449891438386,0.436025128097,0.422044786462,0.407954178839,0.393757089750,0.379457322136,0.365058696611,0.350565050699,0.335980238061,0.321308127720,0.306552603265,0.291717562059,0.276806914430,0.261824582855,0.246774501145,0.231660613607,0.216486874219,0.201257245779,0.185975699066,0.170646211979,0.155272768686,0.139859358754,0.124409976287,0.108928619050,0.093419287595,0.077885984381,0.062332712889,0.046763476743,0.031182278814,0.015593120333
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.244605694053,-0.289314790140,-0.327891052262,-0.362274652218,-0.393543847693,-0.422370344670,-0.449205441958,-0.474369165566,-0.498097836784,-0.520571559803,-0.541931107042,-0.562288807842,-0.581735853632,-0.600347362892,-0.618185991915,-0.635304570957,-0.651748068973,-0.667555084659,-0.682758996186,-0.697388860425,-0.711470125233,-0.725025200143,-0.738073918379,-0.750633914416,-0.762720935203,-0.774349098719,-0.785531110363,-0.796278445257,-0.806601502790,-0.816509738403,-0.826011776548,-0.835115508023,-0.843828174217,-0.852156440358,-0.860106459464,-0.867683928380,-0.874894137083,-0.881742012185,-0.888232155472,-0.894368878120,-0.900156231183,-0.905598032830,-0.910697892725,-0.915459233925,-0.919885312583,-0.923979235709,-0.927743977229,-0.931182392521,-0.934297231602,-0.937091151107,-0.939566725201,-0.941726455515,-0.943572780223,-0.945108082339,-0.946334697309,-0.947254919964,-0.947871010907,-0.948185202365,-0.948199703577,-0.947916705741,-0.947338386571,-0.946466914490,-0.945304452495,-0.943853161716,-0.942115204694,-0.940092748411,-0.937787967074,-0.935203044685,-0.932340177410,-0.929201575757,-0.925789466584,-0.922106094945,-0.918153725785,-0.913934645496,-0.909451163344,-0.904705612771,-0.899700352588,-0.894437768057,-0.888920271879,-0.883150305076,-0.877130337805,-0.870862870065,-0.864350432348,-0.857595586203,-0.850600924730,-0.843369073020,-0.835902688517,-0.828204461337,-0.820277114514,-0.812123404210,-0.803746119862,-0.795148084287,-0.786332153739,-0.777301217925,-0.768058199978,-0.758606056387,-0.748947776898,-0.739086384368,-0.729024934596,-0.718766516109,-0.708314249926,-0.697671289288,-0.686840819357,-0.675826056890,-0.664630249887,-0.653256677207,-0.641708648172,-0.629989502129,-0.618102608009,-0.606051363848,-0.593839196297,-0.581469560106,-0.568945937595,-0.556271838095,-0.543450797385,-0.530486377100,-0.517382164128,-0.504141769992,-0.490768830210,-0.477267003649,-0.463639971857,-0.449891438386,-0.436025128098,-0.422044786462,-0.407954178839,-0.393757089750,-0.379457322136,-0.365058696611,-0.350565050699,-0.335980238061,-0.321308127720,-0.306552603265,-0.291717562059,-0.276806914430,-0.261824582855,-0.246774501145,-0.231660613607,-0.216486874219,-0.201257245779,-0.185975699066,-0.170646211979,-0.155272768686,-0.139859358754,-0.124409976287,-0.108928619050,-0.093419287595,-0.077885984381,-0.062332712889,-0.046763476743,-0.031182278814,-0.015593120333
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
# constraint,norm
# norm_sq,152.000000000000
# dEdt,14.933056388869
# lambda_max,14.931223515669
