A_re,0.426032960938,0.502301832910,0.566860391833,0.622971495440,0.672409206185,0.716250927516,0.755200534513,0.789742743879,0.820225289959,0.846906284408,0.869983226130,0.889611651173,0.905917601919,0.919006237998,0.928967945239,0.935882768550,0.939823689758,0.940859089396,0.939054618940,0.934474638453,0.927183327912,0.917245549294,0.904727515258,0.889697305494,0.872225261386,0.852384282198,0.830250040540,0.805901130905,0.779419162096,0.750888802132,0.720397782533,0.688036867593,0.653899793232,0.618083179287,0.580686418427,0.541811544479,0.501563082491,0.460047882627,0.417374939709,0.373655200020,0.329001356862,0.283527636205,0.237349573653,0.190583783901,0.143347723752,0.095759449717,0.047937371172
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.426032960938,-0.502301832910,-0.566860391833,-0.622971495440,-0.672409206185,-0.716250927516,-0.755200534513,-0.789742743879,-0.820225289959,-0.846906284408,-0.869983226130,-0.889611651173,-0.905917601919,-0.919006237998,-0.928967945239,-0.935882768550,-0.939823689758,-0.940859089396,-0.939054618940,-0.934474638453,-0.927183327912,-0.917245549294,-0.904727515258,-0.889697305494,-0.872225261386,-0.852384282198,-0.830250040540,-0.805901130905,-0.779419162096,-0.750888802132,-0.720397782533,-0.688036867593,-0.653899793232,-0.618083179287,-0.580686418427,-0.541811544479,-0.501563082491,-0.460047882627,-0.417374939709,-0.373655200020,-0.329001356862,-0.283527636205,-0.237349573653,-0.190583783901,-0.143347723752,-0.095759449717,-0.047937371172
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
# constraint,norm
# norm_sq,48.000000000000
# dEdt,4.715702017538
# lambda_max,4.710129102591
