A_re,0.108619973335,0.128344390025,0.145262236662,0.160225371729,0.173703782219,0.185987701964,0.197270173836,0.207686551298,0.217335559584,0.226291453874,0.234611479924,0.242340679699,0.249515111671,0.256164080847,0.262311726533,0.267978180016,0.273180426217,0.277932956651,0.282248272158,0.286137275429,0.289609581346,0.292673765113,0.295337562629,0.297608033773,0.299491696533,0.300994637984,0.302122606711,0.302881090207,0.303275380014,0.303310626798,0.302991887056,0.302324162862,0.301312435756,0.299961695673,0.298276965667,0.296263323019,0.293925917241,0.291269985394,0.288300865063,0.285024005288,0.281444975690,0.277569474013,0.273403332254,0.268952521536,0.264223155851,0.259221494803,0.253953945427,0.248427063185,0.242647552220,0.236622264912,0.230358200821,0.223862505048,0.217142466075,0.210205513115,0.203059213020,0.195711266769,0.188169505574,0.180441886637,0.172536488567,0.164461506502,0.156225246936,0.147836122291,0.139302645242,0.130633422812,0.121837150261,0.112922604779,0.103898638998,0.094774174343,0.085558194232,0.076259737130,0.066887889488,0.057451778563,0.047960565141,0.038423436162,0.028849597273,0.019248265313,0.009628660739
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.108619973335,-0.128344390025,-0.145262236662,-0.160225371729,-0.173703782219,-0.185987701964,-0.197270173836,-0.207686551298,-0.217335559584,-0.226291453874,-0.234611479924,-0.242340679699,-0.249515111671,-0.256164080847,-0.262311726533,-0.267978180016,-0.273180426217,-0.277932956651,-0.282248272158,-0.286137275429,-0.289609581346,-0.292673765113,-0.295337562629,-0.297608033773,-0.299491696533,-0.300994637984,-0.302122606711,-0.302881090207,-0.303275380014,-0.303310626798,-0.302991887056,-0.302324162862,-0.301312435756,-0.299961695673,-0.298276965667,-0.296263323019,-0.293925917241,-0.291269985394,-0.288300865063,-0.285024005288,-0.281444975690,-0.277569474013,-0.273403332254,-0.268952521536,-0.264223155851,-0.259221494803,-0.253953945427,-0.248427063185,-0.242647552220,-0.236622264912,-0.230358200821,-0.223862505048,-0.217142466075,-0.210205513115,-0.203059213020,-0.195711266769,-0.188169505574,-0.180441886637,-0.172536488567,-0.164461506502,-0.156225246936,-0.147836122291,-0.139302645242,-0.130633422812,-0.121837150261,-0.112922604779,-0.103898638998,-0.094774174343,-0.085558194232,-0.076259737130,-0.066887889488,-0.057451778563,-0.047960565141,-0.038423436162,-0.028849597273,-0.019248265313,-0.009628660739
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.999542238780
