A_re,0.071081442014,0.084055262249,0.095234996897,0.105183049801,0.114211473793,0.122514283586,0.130221534113,0.137425210709,0.144193042865,0.150576484712,0.156615616081,0.162342302111,0.167782312403,0.172956789855,0.177883297437,0.182576582180,0.187049144372,0.191311669384,0.195373360523,0.199242199264,0.202925151311,0.206428331634,0.209757138018,0.212916360164,0.215910269575,0.218742694211,0.221417080923,0.223936548036,0.226303929903,0.228521814865,0.230592577771,0.232518407986,0.234301333597,0.235943242452,0.237445900500,0.238810967847,0.240040012856,0.241134524571,0.242095923702,0.242925572354,0.243624782679,0.244194824572,0.244636932549,0.244952311896,0.245142144174,0.245207592162,0.245149804302,0.244969918690,0.244669066679,0.244248376117,0.243708974278,0.243051990496,0.242278558546,0.241389818795,0.240386920132,0.239271021720,0.238043294558,0.236704922898,0.235257105509,0.233701056806,0.232038007863,0.230269207311,0.228395922127,0.226419438336,0.224341061617,0.222162117831,0.219883953470,0.217507936038,0.215035454362,0.212467918841,0.209806761645,0.207053436845,0.204209420510,0.201276210740,0.198255327664,0.195148313393,0.191956731930,0.188682169049,0.185326232132,0.181890549973,0.178376772556,0.174786570793,0.171121636242,0.167383680796,0.163574436337,0.159695654380,0.155749105683,0.151736579838,0.147659884840,0.143520846636,0.139321308657,0.135063131326,0.130748191556,0.126378382224,0.121955611634,0.117481802963,0.112958893694,0.108388835032,0.103773591310,0.099115139383,0.094415468008,0.089676577214,0.084900477662,0.080089189995,0.075244744175,0.070369178819,0.065464540519,0.060532883155,0.055576267209,0.050596759060,0.045596430282,0.040577356932,0.035541618833,0.030491298853,0.025428482178,0.020355255586,0.015273706707,0.010185923291,0.005093992466
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.071081442014,-0.084055262249,-0.095234996897,-0.105183049801,-0.114211473793,-0.122514283586,-0.130221534113,-0.137425210709,-0.144193042865,-0.150576484712,-0.156615616081,-0.162342302111,-0.167782312403,-0.172956789855,-0.177883297437,-0.182576582180,-0.187049144372,-0.191311669384,-0.195373360523,-0.199242199264,-0.202925151311,-0.206428331634,-0.209757138018,-0.212916360164,-0.215910269575,-0.218742694211,-0.221417080923,-0.223936548036,-0.226303929903,-0.228521814865,-0.230592577771,-0.232518407986,-0.234301333597,-0.235943242452,-0.237445900500,-0.238810967847,-0.240040012856,-0.241134524571,-0.242095923702,-0.242925572354,-0.243624782679,-0.244194824572,-0.244636932549,-0.244952311896,-0.245142144174,-0.245207592162,-0.245149804302,-0.244969918690,-0.244669066679,-0.244248376117,-0.243708974278,-0.243051990496,-0.242278558546,-0.241389818795,-0.240386920132,-0.239271021720,-0.238043294558,-0.236704922898,-0.235257105509,-0.233701056806,-0.232038007863,-0.230269207311,-0.228395922127,-0.226419438336,-0.224341061617,-0.222162117831,-0.219883953470,-0.217507936038,-0.215035454362,-0.212467918841,-0.209806761645,-0.207053436845,-0.204209420510,-0.201276210740,-0.198255327664,-0.195148313393,-0.191956731930,-0.188682169049,-0.185326232132,-0.181890549973,-0.178376772556,-0.174786570793,-0.171121636242,-0.167383680796,-0.163574436337,-0.159695654380,-0.155749105683,-0.151736579838,-0.147659884840,-0.143520846636,-0.139321308657,-0.135063131326,-0.130748191556,-0.126378382224,-0.121955611634,-0.117481802963,-0.112958893694,-0.108388835032,-0.103773591310,-0.099115139383,-0.094415468008,-0.089676577214,-0.084900477662,-0.080089189995,-0.075244744175,-0.070369178819,-0.065464540519,-0.060532883155,-0.055576267209,-0.050596759060,-0.045596430282,-0.040577356932,-0.035541618833,-0.030491298853,-0.025428482178,-0.020355255586,-0.015273706707,-0.010185923291,-0.005093992466
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.999804076889
