A_re,0.103418790755,0.122214441325,0.138348028565,0.152631785329,0.165514246125,0.177272697567,0.188091798458,0.198101199034,0.207395600751,0.216046337721,0.224108484310,0.231625433956,0.238631967860,0.245156380332,0.251221992224,0.256848254588,0.262051570249,0.266845916517,0.271243324730,0.275254254772,0.278887891280,0.282152380557,0.285055021999,0.287602424182,0.289800633178,0.291655238837,0.293171463409,0.294354235870,0.295208254612,0.295738040548,0.295947982307,0.295842374805,0.295425452292,0.294701416694,0.293674461999,0.292348795233,0.290728654516,0.288818324602,0.286622150223,0.284144547528,0.281390013841,0.278363135954,0.275068597100,0.271511182779,0.267695785548,0.263627408873,0.259311170162,0.254752303038,0.249956158926,0.244928208035,0.239674039757,0.234199362565,0.228510003427,0.222611906792,0.216511133167,0.210213857332,0.203726366205,0.197055056393,0.190206431444,0.183187098832,0.176003766676,0.168663240233,0.161172418161,0.153538288578,0.145767924933,0.137868481691,0.129847189854,0.121711352334,0.113468339171,0.105125582623,0.096690572136,0.088170849196,0.079574002077,0.070907660497,0.062179490182,0.053397187356,0.044568473159,0.035701088002,0.026802785866,0.017881328558,0.008944479917
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.103418790755,-0.122214441325,-0.138348028565,-0.152631785329,-0.165514246125,-0.177272697567,-0.188091798458,-0.198101199034,-0.207395600751,-0.216046337721,-0.224108484310,-0.231625433956,-0.238631967860,-0.245156380332,-0.251221992224,-0.256848254588,-0.262051570249,-0.266845916517,-0.271243324730,-0.275254254772,-0.278887891280,-0.282152380557,-0.285055021999,-0.287602424182,-0.289800633178,-0.291655238837,-0.293171463409,-0.294354235870,-0.295208254612,-0.295738040548,-0.295947982307,-0.295842374805,-0.295425452292,-0.294701416694,-0.293674461999,-0.292348795233,-0.290728654516,-0.288818324602,-0.286622150223,-0.284144547528,-0.281390013841,-0.278363135954,-0.275068597100,-0.271511182779,-0.267695785548,-0.263627408873,-0.259311170162,-0.254752303038,-0.249956158926,-0.244928208035,-0.239674039757,-0.234199362565,-0.228510003427,-0.222611906792,-0.216511133167,-0.210213857332,-0.203726366205,-0.197055056393,-0.190206431444,-0.183187098832,-0.176003766676,-0.168663240233,-0.161172418161,-0.153538288578,-0.145767924933,-0.137868481691,-0.129847189854,-0.121711352334,-0.113468339171,-0.105125582623,-0.096690572136,-0.088170849196,-0.079574002077,-0.070907660497,-0.062179490182,-0.053397187356,-0.044568473159,-0.035701088002,-0.026802785866,-0.017881328558,-0.008944479917
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.999585066767
