A_re,0.243027688657,0.285569483471,0.320816771024,0.350567676493,0.375781399820,0.397029730925,0.414680911495,0.428987306862,0.440131976066,0.448255436835,0.453471994995,0.455880177707,0.455569641341,0.452625869368,0.447133427299,0.439178241163,0.428849193630,0.416239229169,0.401446096307,0.384572814993,0.365727930911,0.345025601326,0.322585545236,0.298532882539,0.272997881248,0.246115627747,0.218025632219,0.188871379256,0.158799832124,0.127960898013,0.096506860768,0.064591786895,0.032370910203
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.243027688657,-0.285569483471,-0.320816771024,-0.350567676493,-0.375781399820,-0.397029730925,-0.414680911495,-0.428987306862,-0.440131976066,-0.448255436835,-0.453471994995,-0.455880177707,-0.455569641341,-0.452625869368,-0.447133427299,-0.439178241163,-0.428849193630,-0.416239229169,-0.401446096307,-0.384572814993,-0.365727930911,-0.345025601326,-0.322585545236,-0.298532882539,-0.272997881248,-0.246115627747,-0.218025632219,-0.188871379256,-0.158799832124,-0.127960898013,-0.096506860768,-0.064591786895,-0.032370910203
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.997699268081
