A_re,0.069930541091,0.082695861096,0.093697151664,0.103487828927,0.112375001396,0.120549641677,0.128139790423,0.135236028318,0.141905066948,0.148197600681,0.154153128844,0.159803064563,0.165172819901,0.170283251162,0.175151688926,0.179792689830,0.184218596698,0.188439963487,0.192465882855,0.196304242268,0.199961926798,0.203444981550,0.206758743113,0.209907946937,0.212896815815,0.215729133361,0.218408305479,0.220937412122,0.223319251154,0.225556375725,0.227651126297,0.229605658214,0.231421965546,0.233101901811,0.234647198038,0.236059478587,0.237340275045,0.238491038468,0.239513150212,0.240407931526,0.241176652086,0.241820537593,0.242340776562,0.242738526390,0.243014918806,0.243171064753,0.243208058788,0.243126983036,0.242928910763,0.242614909588,0.242186044399,0.241643379968,0.240987983333,0.240220925938,0.239343285572,0.238356148116,0.237260609125,0.236057775252,0.234748765525,0.233334712503,0.231816763304,0.230196080528,0.228473843077,0.226651246882,0.224729505545,0.222709850897,0.220593533488,0.218381823001,0.216076008603,0.213677399246,0.211187323893,0.208607131710,0.205938192197,0.203181895278,0.200339651345,0.197412891261,0.194403066328,0.191311648217,0.188140128857,0.184890020303,0.181562854564,0.178160183405,0.174683578122,0.171134629293,0.167514946493,0.163826158002,0.160069910475,0.156247868601,0.152361714734,0.148413148512,0.144403886450,0.140335661519,0.136210222709,0.132029334573,0.127794776760,0.123508343525,0.119171843235,0.114787097855,0.110355942427,0.105880224528,0.101361803724,0.096802551014,0.092204348256,0.087569087592,0.082898670856,0.078195008980,0.073460021385,0.068695635370,0.063903785491,0.059086412935,0.054245464880,0.049382893861,0.044500657122,0.039600715965,0.034685035095,0.029755581957,0.024814326077,0.019863238389,0.014904290569,0.009939454359,0.004970700888
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.069930541091,-0.082695861096,-0.093697151664,-0.103487828927,-0.112375001396,-0.120549641677,-0.128139790423,-0.135236028318,-0.141905066948,-0.148197600681,-0.154153128844,-0.159803064563,-0.165172819901,-0.170283251162,-0.175151688926,-0.179792689830,-0.184218596698,-0.188439963487,-0.192465882855,-0.196304242268,-0.199961926798,-0.203444981550,-0.206758743113,-0.209907946937,-0.212896815815,-0.215729133361,-0.218408305479,-0.220937412122,-0.223319251154,-0.225556375725,-0.227651126297,-0.229605658214,-0.231421965546,-0.233101901811,-0.234647198038,-0.236059478587,-0.237340275045,-0.238491038468,-0.239513150212,-0.240407931526,-0.241176652086,-0.241820537593,-0.242340776562,-0.242738526390,-0.243014918806,-0.243171064753,-0.243208058788,-0.243126983036,-0.242928910763,-0.242614909588,-0.242186044399,-0.241643379968,-0.240987983333,-0.240220925938,-0.239343285572,-0.238356148116,-0.237260609125,-0.236057775252,-0.234748765525,-0.233334712503,-0.231816763304,-0.230196080528,-0.228473843077,-0.226651246882,-0.224729505545,-0.222709850897,-0.220593533488,-0.218381823001,-0.216076008603,-0.213677399246,-0.211187323893,-0.208607131710,-0.205938192197,-0.203181895278,-0.200339651345,-0.197412891260,-0.194403066328,-0.191311648217,-0.188140128857,-0.184890020303,-0.181562854564,-0.178160183405,-0.174683578122,-0.171134629293,-0.167514946493,-0.163826158002,-0.160069910475,-0.156247868601,-0.152361714734,-0.148413148512,-0.144403886450,-0.140335661519,-0.136210222709,-0.132029334573,-0.127794776760,-0.123508343525,-0.119171843235,-0.114787097855,-0.110355942427,-0.105880224528,-0.101361803724,-0.096802551014,-0.092204348256,-0.087569087592,-0.082898670856,-0.078195008980,-0.073460021385,-0.068695635370,-0.063903785491,-0.059086412935,-0.054245464880,-0.049382893861,-0.044500657122,-0.039600715965,-0.034685035095,-0.029755581957,-0.024814326077,-0.019863238389,-0.014904290569,-0.009939454359,-0.004970700888
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.999810372613
