A_re,0.110003034486,0.129974017201,0.147099743871,0.162242580781,0.175878193503,0.188300235793,0.199703959798,0.210226217917,0.219966790114,0.229000695326,0.237385745879,0.245167413367,0.252382089204,0.259059342449,0.265223527294,0.270894955086,0.276090766602,0.280825593037,0.285112064869,0.288961209151,0.292382763590,0.295385427625,0.297977065166,0.300164869755,0.301955500215,0.303355192848,0.304369854830,0.305005142390,0.305266526573,0.305159348786,0.304688867874,0.303860300128,0.302678853351,0.301149755895,0.299278281416,0.297069769968,0.294529645934,0.291663433224,0.288476768090,0.284975409854,0.281165249807,0.277052318476,0.272642791462,0.267942993982,0.262959404272,0.257698655942,0.252167539405,0.246373002455,0.240322150078,0.234022243555,0.227480698930,0.220705084878,0.213703120044,0.206482669874,0.199051742984,0.191418487111,0.183591184661,0.175578247898,0.167388213790,0.159029738545,0.150511591847,0.141842650833,0.133031893814,0.124088393759,0.115021311576,0.105839889187,0.096553442426,0.087171353767,0.077703064901,0.068158069183,0.058545903940,0.048876142680,0.039158387197,0.029402259590,0.019617394208,0.009813429531
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.110003034486,-0.129974017201,-0.147099743871,-0.162242580781,-0.175878193503,-0.188300235793,-0.199703959798,-0.210226217917,-0.219966790114,-0.229000695326,-0.237385745879,-0.245167413367,-0.252382089204,-0.259059342449,-0.265223527294,-0.270894955086,-0.276090766602,-0.280825593037,-0.285112064869,-0.288961209151,-0.292382763590,-0.295385427625,-0.297977065166,-0.300164869755,-0.301955500215,-0.303355192848,-0.304369854830,-0.305005142390,-0.305266526573,-0.305159348786,-0.304688867874,-0.303860300128,-0.302678853351,-0.301149755895,-0.299278281416,-0.297069769968,-0.294529645934,-0.291663433224,-0.288476768090,-0.284975409854,-0.281165249807,-0.277052318476,-0.272642791462,-0.267942993982,-0.262959404272,-0.257698655942,-0.252167539405,-0.246373002455,-0.240322150078,-0.234022243555,-0.227480698930,-0.220705084878,-0.213703120044,-0.206482669874,-0.199051742984,-0.191418487111,-0.183591184661,-0.175578247898,-0.167388213790,-0.159029738545,-0.150511591847,-0.141842650833,-0.133031893814,-0.124088393759,-0.115021311576,-0.105839889187,-0.096553442426,-0.087171353767,-0.077703064901,-0.068158069183,-0.058545903940,-0.048876142680,-0.039158387197,-0.029402259590,-0.019617394208,-0.009813429531
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.999530495243
