A_re,0.107271251074,0.126755057773,0.143469913544,0.158257418035,0.171582010069,0.183730579119,0.194894005429,0.205206173577,0.214764774081,0.223643312084,0.231898476491,0.239574886830,0.246708274263,0.253327684498,0.259457046299,0.265116315173,0.270322324648,0.275089431406,0.279430012009,0.283354850773,0.286873446456,0.289994257492,0.292724900059,0.295072309514,0.297042873030,0.298642539375,0.299876910366,0.300751317487,0.301270886422,0.301440591636,0.301265302716,0.300749823836,0.299898927452,0.298717383113,0.297209982116,0.295381558619,0.293237007685,0.290781300694,0.288019498443,0.284956762246,0.281598363264,0.277949690275,0.274016256063,0.269803702576,0.265317804986,0.260564474756,0.255549761819,0.250279855951,0.244761087410,0.238999926911,0.233002984990,0.226777010811,0.220328890460,0.213665644768,0.206794426700,0.199722518334,0.192457327479,0.185006383939,0.177377335459,0.169577943375,0.161616077983,0.153499713657,0.145236923723,0.136835875114,0.128304822817,0.119652104134,0.110886132758,0.102015392696,0.093048432037,0.083993856580,0.074860323341,0.065656533948,0.056391227921,0.047073175875,0.037711172633,0.028314030261,0.018890571058,0.009449620475
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.107271251074,-0.126755057773,-0.143469913544,-0.158257418035,-0.171582010069,-0.183730579119,-0.194894005429,-0.205206173577,-0.214764774081,-0.223643312084,-0.231898476491,-0.239574886830,-0.246708274263,-0.253327684498,-0.259457046299,-0.265116315173,-0.270322324648,-0.275089431406,-0.279430012009,-0.283354850773,-0.286873446456,-0.289994257492,-0.292724900059,-0.295072309514,-0.297042873030,-0.298642539375,-0.299876910366,-0.300751317487,-0.301270886422,-0.301440591636,-0.301265302716,-0.300749823836,-0.299898927452,-0.298717383113,-0.297209982116,-0.295381558619,-0.293237007685,-0.290781300694,-0.288019498443,-0.284956762246,-0.281598363264,-0.277949690275,-0.274016256063,-0.269803702576,-0.265317804986,-0.260564474756,-0.255549761819,-0.250279855951,-0.244761087410,-0.238999926911,-0.233002984990,-0.226777010811,-0.220328890460,-0.213665644768,-0.206794426700,-0.199722518334,-0.192457327479,-0.185006383939,-0.177377335459,-0.169577943375,-0.161616077983,-0.153499713657,-0.145236923723,-0.136835875114,-0.128304822817,-0.119652104134,-0.110886132758,-0.102015392696,-0.093048432037,-0.083993856580,-0.074860323341,-0.065656533948,-0.056391227921,-0.047073175875,-0.037711172633,-0.028314030261,-0.018890571058,-0.009449620475
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.999553547085
