A_re,0.138145440662,0.163092576651,0.184381033798,0.203084089089,0.219790402462,0.234860989640,0.248534131930,0.260975538423,0.272305073195,0.282612173478,0.291965303774,0.300418040933,0.308013148511,0.314785395764,0.320763562774,0.325971900721,0.330431217194,0.334159697159,0.337173533537,0.339487418046,0.341114927724,0.342068832325,0.342361340878,0.342004300838,0.341009359825,0.339388097547,0.337152133657,0.334313216019,0.330883292870,0.326874571605,0.322299566370,0.317171136216,0.311502515203,0.305307335624,0.298599645273,0.291393919537,0.283705068967,0.275548442861,0.266939829315,0.257895452143,0.248431964982,0.238566442886,0.228316371643,0.217699635043,0.206734500295,0.195439601745,0.183833923067,0.171936778062,0.159767790181,0.147346870898,0.134694197037,0.121830187144,0.108775477013,0.095550894432,0.082177433246,0.068676226809,0.055068520905,0.041375646195,0.027618990279,0.013819969418
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.138145440662,-0.163092576651,-0.184381033798,-0.203084089089,-0.219790402462,-0.234860989640,-0.248534131930,-0.260975538423,-0.272305073195,-0.282612173478,-0.291965303774,-0.300418040933,-0.308013148511,-0.314785395764,-0.320763562774,-0.325971900721,-0.330431217194,-0.334159697159,-0.337173533537,-0.339487418046,-0.341114927724,-0.342068832325,-0.342361340878,-0.342004300838,-0.341009359825,-0.339388097547,-0.337152133657,-0.334313216019,-0.330883292870,-0.326874571605,-0.322299566370,-0.317171136216,-0.311502515203,-0.305307335624,-0.298599645273,-0.291393919537,-0.283705068967,-0.275548442861,-0.266939829315,-0.257895452143,-0.248431964982,-0.238566442886,-0.228316371643,-0.217699635043,-0.206734500295,-0.195439601745,-0.183833923067,-0.171936778062,-0.159767790181,-0.147346870898,-0.134694197037,-0.121830187144,-0.108775477013,-0.095550894432,-0.082177433246,-0.068676226809,-0.055068520905,-0.041375646195,-0.027618990279,-0.013819969418
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.999259100676
