A_re,0.366590349634,0.426899423984,0.473788531510,0.509769275289,0.536149734516,0.553715140028,0.563003778681,0.564437562274,0.558390388490,0.545226338551,0.525321771880,0.499078117638,0.466928915841,0.429343088282,0.386825607868,0.339916294030,0.289187211790,0.235239005274,0.178696407586,0.120203113856,0.060416169140
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.366590349634,-0.426899423984,-0.473788531510,-0.509769275289,-0.536149734516,-0.553715140028,-0.563003778681,-0.564437562274,-0.558390388490,-0.545226338551,-0.525321771880,-0.499078117638,-0.466928915841,-0.429343088282,-0.386825607868,-0.339916294030,-0.289187211790,-0.235239005274,-0.178696407586,-0.120203113856,-0.060416169140
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.994731189625
